"subject","study","term","pool","mode","block","explicit","impasse","grid","mark","ixn","gwidth","gheight","graph","time_elapsed_m","question","relation","q","correct","discriminant","tri_score","orth_score","other_score","blank_score","answer","rt_s","condition"
"RM7L0","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","3","",600,600,"triangular",3.21236666666667,"Which shift(s) are six hours long?","duration","6","TRUE",0,2,2,0,0,"E,G",7.485,"1113"
"RM7L0","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",3.63643333333333,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","TRUE",1,2,0,0,0,"O,X",25.357,"1113"
"RM7L0","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",4.50001666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","TRUE",1,1,0,0,0,"G",51.729,"1113"
"RM7L0","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","3","",600,600,"triangular",5.41473333333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE",0,1,1,0,0,"I",54.796,"1113"
"RM7L0","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",5.5198,"Which shift(s) end at the same time as F?","ends","10","TRUE",1,1,0,0,0,"E",6.217,"1113"
"RM7L0","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",5.67685,"Which shift(s) start at 12pm?","starttime","11","TRUE",1,2,0,0,0,"L,M",9.336,"1113"
"RM7L0","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",5.87816666666667,"Which shift(s) start at the same time as F?","starts","12","FALSE",0.916666666666667,1,0,0,0,"F,G",11.992,"1113"
"RM7L0","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","3","",600,600,"triangular",6.25083333333333,"Which 2 shifts end when Z begins?","meets","13","TRUE",0.5,2,1,0,0,"E,F",22.274,"1113"
"RM7L0","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",6.59155,"Which shift(s) end at 3pm?","endtime","14","TRUE",1,1,0,0,0,"X",20.356,"1113"
"RM7L0","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",6.97388333333333,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","TRUE",1,2,0,0,0,"K,X",22.846,"1113"
"TPYXO","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","3","",600,600,"triangular",0.955966666666667,"Which shift(s) start at 11 am?","starttime","1","FALSE",-1,0,1,0,0,"A",12.68,"1113"
"TPYXO","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","3","",600,600,"triangular",1.25095,"Which shift(s) start at the same time as D?","starts","2","FALSE",-1,0,1,0,0,"E",17.618,"1113"
"TPYXO","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","3","",600,600,"triangular",1.78218333333333,"Which shift(s) begin when C ends?","meets","3","FALSE",-1,0,1,0,0,"Z",31.728,"1113"
"TPYXO","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","3","",600,600,"triangular",2.04706666666667,"Which shift(s) end at 4 pm?","endtime","4","FALSE",-1.08333333333333,0,1,1,0,"X,U",15.75,"1113"
"TPYXO","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","3","",600,600,"triangular",2.8043,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE",-0.0833333333333333,0,0,1,0,"K",45.297,"1113"
"TPYXO","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","3","",600,600,"triangular",2.92321666666667,"Which shift(s) are six hours long?","duration","6","FALSE",-0.0833333333333333,0,0,1,0,"L",2.068,"1113"
"TPYXO","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",2.95603333333333,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE",-0.0833333333333333,0,0,1,0,"K",1.83,"1113"
"TPYXO","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",2.99111666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE",-0.0833333333333333,0,0,1,0,"I",1.969,"1113"
"TPYXO","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","3","",600,600,"triangular",3.03621666666667,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE",-0.0833333333333333,0,0,1,0,"Z",2.561,"1113"
"TPYXO","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",3.08305,"Which shift(s) end at the same time as F?","ends","10","FALSE",-0.0833333333333333,0,0,1,0,"D",2.669,"1113"
"TPYXO","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",3.22636666666667,"Which shift(s) start at 12pm?","starttime","11","FALSE",-1,0,2,0,0,"B,F",8.521,"1113"
"TPYXO","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",3.3124,"Which shift(s) start at the same time as F?","starts","12","FALSE",-1,0,1,0,0,"B",5.08,"1113"
"TPYXO","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","3","",600,600,"triangular",3.39285,"Which 2 shifts end when Z begins?","meets","13","FALSE",-0.166666666666667,0,0,2,0,"K,N",4.748,"1113"
"TPYXO","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",3.6065,"Which shift(s) end at 3pm?","endtime","14","FALSE",-1,0,1,0,0,"B",12.611,"1113"
"TPYXO","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",3.70935,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE",0.416666666666667,1,0,1,0,"G,K",6.073,"1113"
"RBMQR","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","3","",600,600,"triangular",2.8406,"Which shift(s) start at 11 am?","starttime","1","FALSE",-1,0,1,0,0,"A",21.818,"1113"
"RBMQR","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","3","",600,600,"triangular",2.97991666666667,"Which shift(s) start at the same time as D?","starts","2","FALSE",-1,0,1,0,0,"E",8.213,"1113"
"RBMQR","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","3","",600,600,"triangular",3.1565,"Which shift(s) begin when C ends?","meets","3","FALSE",-1,0,1,0,0,"Z",10.485,"1113"
"RBMQR","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","3","",600,600,"triangular",3.88515,"Which shift(s) end at 4 pm?","endtime","4","FALSE",-1,0,1,0,0,"U",43.61,"1113"
"RBMQR","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","3","",600,600,"triangular",5.13896666666667,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE",-1,0,1,0,0,"U",75.124,"1113"
"RBMQR","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","3","",600,600,"triangular",5.50393333333333,"Which shift(s) are six hours long?","duration","6","TRUE",0,2,2,0,0,"E,G",10.344,"1113"
"RBMQR","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",5.94765,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE",-1,0,2,0,0,"B,F",26.523,"1113"
"RBMQR","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",6.82895,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE",-1,0,1,0,0,"E",52.775,"1113"
"RBMQR","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","3","",600,600,"triangular",7.00758333333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE",0,1,1,0,0,"I",10.609,"1113"
"RBMQR","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",8.05285,"Which shift(s) end at the same time as F?","ends","10","FALSE",-1,0,1,0,0,"X",62.62,"1113"
"RBMQR","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",8.19535,"Which shift(s) start at 12pm?","starttime","11","FALSE",-1,0,2,0,0,"B,F",8.27,"1113"
"RBMQR","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",8.29788333333333,"Which shift(s) start at the same time as F?","starts","12","FALSE",-1,0,1,0,0,"B",6.051,"1113"
"RBMQR","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","3","",600,600,"triangular",8.63436666666667,"Which 2 shifts end when Z begins?","meets","13","FALSE",-0.5,1,2,0,0,"F,X",20.078,"1113"
"RBMQR","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",9.01241666666667,"Which shift(s) end at 3pm?","endtime","14","FALSE",-1,0,1,0,0,"B",22.583,"1113"
"RBMQR","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",10.5460166666667,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE",-1,0,2,0,0,"E,F",91.912,"1113"
"5Q43C","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","2","",600,600,"triangular",29.0711833333333,"Which shift(s) start at 11 am?","starttime","1","FALSE",-0.0833333333333333,0,0,1,0,"X",8.98,"1112"
"5Q43C","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","2","",600,600,"triangular",29.2308,"Which shift(s) start at the same time as D?","starts","2","FALSE",-1,0,1,0,0,"E",9.459,"1112"
"5Q43C","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","2","",600,600,"triangular",29.3918833333333,"Which shift(s) begin when C ends?","meets","3","FALSE",-0.0833333333333333,0,0,0,0,"A",9.541,"1112"
"5Q43C","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","2","",600,600,"triangular",29.5837666666667,"Which shift(s) end at 4 pm?","endtime","4","FALSE",-0.166666666666667,0,0,2,0,"D,E",11.388,"1112"
"5Q43C","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","2","",600,600,"triangular",29.7861833333333,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE",-1.08333333333333,0,1,1,0,"X,U",12.026,"1112"
"5Q43C","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","2","",600,600,"triangular",32.2866666666667,"Which shift(s) are six hours long?","duration","6","FALSE",-0.0833333333333333,0,0,1,0,"I",145.96,"1112"
"5Q43C","SGC4B","winter22","sona","asynch","item_test","1","1","1","2","",600,600,"triangular",32.41215,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE",-0.166666666666667,0,0,2,0,"E,H",7.078,"1112"
"5Q43C","SGC4B","winter22","sona","asynch","item_test","1","1","1","2","",600,600,"triangular",32.5684666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE",-0.166666666666667,0,0,2,0,"K,L",9.257,"1112"
"5Q43C","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","2","",600,600,"triangular",32.6631666666667,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE",-0.166666666666667,0,0,2,0,"F,K",5.557,"1112"
"5Q43C","SGC4B","winter22","sona","asynch","item_test","1","1","1","2","",600,600,"triangular",32.71385,"Which shift(s) end at the same time as F?","ends","10","FALSE",-0.0833333333333333,0,0,1,0,"K",2.925,"1112"
"5Q43C","SGC4B","winter22","sona","asynch","item_test","1","1","1","2","",600,600,"triangular",32.7805666666667,"Which shift(s) start at 12pm?","starttime","11","FALSE",0.416666666666667,1,0,1,0,"M,P",3.881,"1112"
"5Q43C","SGC4B","winter22","sona","asynch","item_test","1","1","1","2","",600,600,"triangular",32.8536833333333,"Which shift(s) start at the same time as F?","starts","12","FALSE",-0.166666666666667,0,0,2,0,"H,O",4.269,"1112"
"5Q43C","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","2","",600,600,"triangular",32.8666333333333,"Which 2 shifts end when Z begins?","meets","13","FALSE",0,0,0,0,1,"",0.65,"1112"
"5Q43C","SGC4B","winter22","sona","asynch","item_test","1","1","1","2","",600,600,"triangular",32.9293333333333,"Which shift(s) end at 3pm?","endtime","14","FALSE",-0.166666666666667,0,0,2,0,"J,Z",3.643,"1112"
"5Q43C","SGC4B","winter22","sona","asynch","item_test","1","1","1","2","",600,600,"triangular",32.9849333333333,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE",-0.5,0,1,0,0,"F",3.222,"1112"
"LZWBG","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","2","",600,600,"triangular",2.37136666666667,"Which shift(s) start at 11 am?","starttime","1","FALSE",-1,0,1,0,0,"A",27.102,"1112"
"LZWBG","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","2","",600,600,"triangular",2.63601666666667,"Which shift(s) start at the same time as D?","starts","2","FALSE",-1,0,1,0,0,"E",15.759,"1112"
"LZWBG","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","2","",600,600,"triangular",3.50326666666667,"Which shift(s) begin when C ends?","meets","3","FALSE",-0.0833333333333333,0,0,0,0,"A",51.884,"1112"
"LZWBG","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","2","",600,600,"triangular",4.21978333333333,"Which shift(s) end at 4 pm?","endtime","4","TRUE",1,1,0,0,0,"H",42.883,"1112"
"LZWBG","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","2","",600,600,"triangular",5.14241666666667,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","TRUE",1,1,0,0,0,"O",55.255,"1112"
"LZWBG","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","2","",600,600,"triangular",6.35716666666667,"Which shift(s) are six hours long?","duration","6","FALSE",-0.0833333333333333,0,0,1,0,"M",61.681,"1112"
"LZWBG","SGC4B","winter22","sona","asynch","item_test","1","1","1","2","",600,600,"triangular",6.81918333333333,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE",-1,0,2,0,0,"B,F",27.445,"1112"
"LZWBG","SGC4B","winter22","sona","asynch","item_test","1","1","1","2","",600,600,"triangular",7.92113333333333,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE",-1,0,1,0,0,"E",66.005,"1112"
"LZWBG","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","2","",600,600,"triangular",8.1935,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE",0,1,1,0,0,"I",16.068,"1112"
"LZWBG","SGC4B","winter22","sona","asynch","item_test","1","1","1","2","",600,600,"triangular",8.62448333333333,"Which shift(s) end at the same time as F?","ends","10","FALSE",-0.0833333333333333,0,0,1,0,"I",25.741,"1112"
"LZWBG","SGC4B","winter22","sona","asynch","item_test","1","1","1","2","",600,600,"triangular",8.83071666666667,"Which shift(s) start at 12pm?","starttime","11","FALSE",-1,0,2,0,0,"B,F",12.27,"1112"
"LZWBG","SGC4B","winter22","sona","asynch","item_test","1","1","1","2","",600,600,"triangular",8.95005,"Which shift(s) start at the same time as F?","starts","12","FALSE",-1,0,1,0,0,"B",7.026,"1112"
"LZWBG","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","2","",600,600,"triangular",9.68115,"Which 2 shifts end when Z begins?","meets","13","FALSE",-0.583333333333333,0,1,1,0,"K,X",43.765,"1112"
"LZWBG","SGC4B","winter22","sona","asynch","item_test","1","1","1","2","",600,600,"triangular",10.1148333333333,"Which shift(s) end at 3pm?","endtime","14","FALSE",-1,0,1,0,0,"B",25.906,"1112"
"LZWBG","SGC4B","winter22","sona","asynch","item_test","1","1","1","2","",600,600,"triangular",10.9058666666667,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE",-1,0,2,0,0,"E,F",47.355,"1112"
"X6AAD","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","2","",600,600,"triangular",1.5798,"Which shift(s) start at 11 am?","starttime","1","FALSE",-1,0,1,0,0,"A",28.329,"1112"
"X6AAD","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","2","",600,600,"triangular",1.83576666666667,"Which shift(s) start at the same time as D?","starts","2","FALSE",-0.0833333333333333,0,0,1,0,"U",15.07,"1112"
"X6AAD","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","2","",600,600,"triangular",2.65383333333333,"Which shift(s) begin when C ends?","meets","3","FALSE",-1,0,1,0,0,"Z",48.947,"1112"
"X6AAD","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","2","",600,600,"triangular",2.69441666666667,"Which shift(s) end at 4 pm?","endtime","4","FALSE",-0.0833333333333333,0,0,1,0,"E",2.158,"1112"
"X6AAD","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","2","",600,600,"triangular",2.72868333333333,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE",-0.0833333333333333,0,0,1,0,"F",1.933,"1112"
"X6AAD","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","2","",600,600,"triangular",2.86211666666667,"Which shift(s) are six hours long?","duration","6","FALSE",-0.0833333333333333,0,0,1,0,"K",2.08,"1112"
"X6AAD","SGC4B","winter22","sona","asynch","item_test","1","1","1","2","",600,600,"triangular",2.91558333333333,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE",-0.0833333333333333,0,0,1,0,"L",2.948,"1112"
"X6AAD","SGC4B","winter22","sona","asynch","item_test","1","1","1","2","",600,600,"triangular",2.95873333333333,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE",-0.0833333333333333,0,0,1,0,"H",2.251,"1112"
"X6AAD","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","2","",600,600,"triangular",2.98625,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE",-0.0833333333333333,0,0,1,0,"K",1.314,"1112"
"X6AAD","SGC4B","winter22","sona","asynch","item_test","1","1","1","2","",600,600,"triangular",3.02733333333333,"Which shift(s) end at the same time as F?","ends","10","FALSE",-0.0833333333333333,0,0,1,0,"O",2.246,"1112"
"X6AAD","SGC4B","winter22","sona","asynch","item_test","1","1","1","2","",600,600,"triangular",3.07038333333333,"Which shift(s) start at 12pm?","starttime","11","FALSE",-0.0833333333333333,0,0,1,0,"K",2.258,"1112"
"X6AAD","SGC4B","winter22","sona","asynch","item_test","1","1","1","2","",600,600,"triangular",3.13683333333333,"Which shift(s) start at the same time as F?","starts","12","FALSE",-0.0833333333333333,0,0,1,0,"X",3.606,"1112"
"X6AAD","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","2","",600,600,"triangular",3.16696666666667,"Which 2 shifts end when Z begins?","meets","13","FALSE",-0.0833333333333333,0,0,1,0,"K",1.61,"1112"
"X6AAD","SGC4B","winter22","sona","asynch","item_test","1","1","1","2","",600,600,"triangular",3.21928333333333,"Which shift(s) end at 3pm?","endtime","14","FALSE",-0.0833333333333333,0,0,1,0,"E",2.935,"1112"
"X6AAD","SGC4B","winter22","sona","asynch","item_test","1","1","1","2","",600,600,"triangular",3.25256666666667,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE",-0.0833333333333333,0,0,1,0,"I",1.809,"1112"
"62Q6T","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","3","",600,600,"triangular",1.81525,"Which shift(s) start at 11 am?","starttime","1","FALSE",0,1,1,0,0,"A,F",28.414,"1113"
"62Q6T","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","3","",600,600,"triangular",2.33475,"Which shift(s) start at the same time as D?","starts","2","FALSE",-0.166666666666667,0,0,2,0,"A,B",31.084,"1113"
"62Q6T","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","3","",600,600,"triangular",3.13941666666667,"Which shift(s) begin when C ends?","meets","3","FALSE",-0.166666666666667,0,0,2,0,"O,J",48.189,"1113"
"62Q6T","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","3","",600,600,"triangular",3.65401666666667,"Which shift(s) end at 4 pm?","endtime","4","FALSE",-0.0833333333333333,0,0,1,0,"B",30.787,"1113"
"62Q6T","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","3","",600,600,"triangular",4.19361666666667,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE",0.916666666666667,1,0,1,0,"A,O",32.286,"1113"
"62Q6T","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","3","",600,600,"triangular",5.38543333333333,"Which shift(s) are six hours long?","duration","6","FALSE",-0.166666666666667,0,0,2,0,"J,M",62.834,"1113"
"62Q6T","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",5.82735,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE",-1,0,2,0,0,"B,F",26.139,"1113"
"62Q6T","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",6.45705,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE",-1.08333333333333,0,1,1,0,"E,J",37.691,"1113"
"62Q6T","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","3","",600,600,"triangular",6.69253333333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE",0,1,1,0,0,"I",13.973,"1113"
"62Q6T","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",7.03388333333333,"Which shift(s) end at the same time as F?","ends","10","FALSE",-0.0833333333333333,0,0,1,0,"B",20.39,"1113"
"62Q6T","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",7.1904,"Which shift(s) start at 12pm?","starttime","11","FALSE",-1,0,2,0,0,"B,F",9.305,"1113"
"62Q6T","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",7.35243333333333,"Which shift(s) start at the same time as F?","starts","12","FALSE",-1,0,1,0,0,"B",9.609,"1113"
"62Q6T","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","3","",600,600,"triangular",8.22181666666667,"Which 2 shifts end when Z begins?","meets","13","FALSE",-0.25,0,0,3,0,"H,L,P",52.077,"1113"
"62Q6T","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",8.68428333333333,"Which shift(s) end at 3pm?","endtime","14","FALSE",0,0,0,0,1,"",27.652,"1113"
"62Q6T","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",9.24685,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE",-0.583333333333333,0,1,1,0,"F,J",33.658,"1113"
"2UZ93","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","3","",600,600,"triangular",4.43543333333333,"Which shift(s) start at 11 am?","starttime","1","TRUE",1,1,0,0,0,"F",117.785,"1113"
"2UZ93","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","3","",600,600,"triangular",4.75465,"Which shift(s) start at the same time as D?","starts","2","TRUE",1,1,0,0,0,"K",18.88,"1113"
"2UZ93","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","3","",600,600,"triangular",5.03868333333333,"Which shift(s) begin when C ends?","meets","3","TRUE",1,1,0,0,0,"F",16.947,"1113"
"2UZ93","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","3","",600,600,"triangular",5.22791666666667,"Which shift(s) end at 4 pm?","endtime","4","TRUE",1,1,0,0,0,"H",11.265,"1113"
"2UZ93","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","3","",600,600,"triangular",6.0158,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","TRUE",1,1,0,0,0,"O",47.183,"1113"
"2UZ93","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","3","",600,600,"triangular",6.32996666666667,"Which shift(s) are six hours long?","duration","6","TRUE",0,2,2,0,0,"E,G",12.494,"1113"
"2UZ93","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",6.79318333333333,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","TRUE",1,2,0,0,0,"O,X",27.696,"1113"
"2UZ93","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",7.47906666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","TRUE",1,1,0,0,0,"G",41.059,"1113"
"2UZ93","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","3","",600,600,"triangular",8.28943333333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE",0,1,1,0,0,"I",48.53,"1113"
"2UZ93","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",8.51953333333333,"Which shift(s) end at the same time as F?","ends","10","TRUE",1,1,0,0,0,"E",13.718,"1113"
"2UZ93","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",8.69995,"Which shift(s) start at 12pm?","starttime","11","TRUE",1,2,0,0,0,"L,M",10.732,"1113"
"2UZ93","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",8.85466666666667,"Which shift(s) start at the same time as F?","starts","12","TRUE",1,1,0,0,0,"G",9.19,"1113"
"2UZ93","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","3","",600,600,"triangular",9.0587,"Which 2 shifts end when Z begins?","meets","13","TRUE",0.5,2,1,0,0,"E,F",12.152,"1113"
"2UZ93","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",9.22268333333333,"Which shift(s) end at 3pm?","endtime","14","TRUE",1,1,0,0,0,"X",9.749,"1113"
"2UZ93","SGC4B","winter22","sona","asynch","item_test","1","1","1","3","",600,600,"triangular",9.4422,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","TRUE",1,2,0,0,0,"K,X",13.083,"1113"
"9HH7A","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","2","",600,600,"triangular",1.01905,"Which shift(s) start at 11 am?","starttime","1","FALSE",-1,0,1,0,0,"A",23.711,"1112"
"9HH7A","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","2","",600,600,"triangular",1.24643333333333,"Which shift(s) start at the same time as D?","starts","2","FALSE",-1,0,1,0,0,"E",13.523,"1112"
"9HH7A","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","2","",600,600,"triangular",1.41526666666667,"Which shift(s) begin when C ends?","meets","3","FALSE",-1,0,1,0,0,"Z",10.009,"1112"
"9HH7A","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","2","",600,600,"triangular",1.70691666666667,"Which shift(s) end at 4 pm?","endtime","4","FALSE",-1,0,1,0,0,"U",17.38,"1112"
"9HH7A","SGC4B","winter22","sona","asynch","item_scaffold","1","1","1","2","",600,600,"triangular",2.41775,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE",-1,0,1,0,0,"U",42.526,"1112"
"9HH7A","SGC4B","winter22","sona","asynch","item_nondiscriminant","1","1","1","2","",600,600,"triangular",2.57348333333333,"Which shift(s) are six hours long?","duration","6","TRUE",0,2,2,0,0,"E,G",8.07,"1112"
"9HH7A","SGC4B","winter22","sona","asynch","item_test","1","1","1","2","",600,600,"triangular",2.86618333333333,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE",-1,0,2,0,0,"B,F",17.436,"1112"
