"subject","session","term","condition","q","question","answer","rt","correct","orth_correct","explicit","impasse","axis"
"B0QF0","a15588293","fall21","111","4","endtime","H",11328,1,0,"2","2","Orthogonal-XInside-YFull"
"B0QF0","a15588293","fall21","111","6","duration","EG",9575,1,1,"2","2","Orthogonal-XInside-YFull"
"B0QF0","a15588293","fall21","111","8","duration+contained","G",56274,1,0,"2","2","Orthogonal-XInside-YFull"
"B0QF0","a15588293","fall21","121","9","starttime+before+endtime+during","",107881,0,0,"2","2","Orthogonal-XInside-YFull"
"B0QF0","a15588293","fall21","111","10","ends","G",7380,0,0,"2","2","Orthogonal-XInside-YFull"
"B0QF0","a15588293","fall21","111","11","starttime","ML",16261,1,0,"2","2","Orthogonal-XInside-YFull"
"B0QF0","a15588293","fall21","111","12","starts","G",6905,1,0,"2","2","Orthogonal-XInside-YFull"
"B0QF0","a15588293","fall21","121","13","meets","EF",18387,1,0,"2","2","Orthogonal-XInside-YFull"
"B0QF0","a15588293","fall21","121","14","endtime","X",7417,1,0,"2","2","Orthogonal-XInside-YFull"
"B0QF0","a15588293","fall21","121","15","midpoint","KX",12902,1,0,"2","2","Orthogonal-XInside-YFull"
"US1HX","a15504468","fall21","121","1","starttime","CF",45381,0,0,"3","1","Orthogonal-XInside-YFull"
"US1HX","a15504468","fall21","121","2","starts","AK",52483,0,0,"3","1","Orthogonal-XInside-YFull"
"US1HX","a15504468","fall21","111","3","meets","F",42842,1,0,"3","1","Orthogonal-XInside-YFull"
"US1HX","a15504468","fall21","121","5","midpoint","O",64694,1,0,"3","1","Orthogonal-XInside-YFull"
"US1HX","a15504468","fall21","111","7","duration+starts","FB",94243,0,1,"3","1","Orthogonal-XInside-YFull"
"US1HX","a15504468","fall21","121","8","duration+contained","E",73413,0,1,"3","1","Orthogonal-XInside-YFull"
"US1HX","a15504468","fall21","111","9","starttime+before+endtime+during","E",49997,0,0,"3","1","Orthogonal-XInside-YFull"
"US1HX","a15504468","fall21","111","10","ends","E",21737,1,0,"3","1","Orthogonal-XInside-YFull"
"US1HX","a15504468","fall21","121","11","starttime","FB",26666,0,1,"3","1","Orthogonal-XInside-YFull"
"US1HX","a15504468","fall21","121","12","starts","B",9799,0,1,"3","1","Orthogonal-XInside-YFull"
"US1HX","a15504468","fall21","111","13","meets","CO",28089,0,0,"3","1","Orthogonal-XInside-YFull"
"US1HX","a15504468","fall21","121","14","endtime","O",7580,0,0,"3","1","Orthogonal-XInside-YFull"
"US1HX","a15504468","fall21","111","15","midpoint","CX",98600,0,0,"3","1","Orthogonal-XInside-YFull"
"RRQXQ","a16176734","fall21","111","1","starttime","F",45183,1,0,"2","2","Orthogonal-XInside-YFull"
"RRQXQ","a16176734","fall21","121","2","starts","K",13757,1,0,"2","2","Orthogonal-XInside-YFull"
"RRQXQ","a16176734","fall21","121","3","meets","F",14241,1,0,"2","2","Orthogonal-XInside-YFull"
"RRQXQ","a16176734","fall21","111","4","endtime","H",10073,1,0,"2","2","Orthogonal-XInside-YFull"
"RRQXQ","a16176734","fall21","121","5","midpoint","A",11028,1,0,"2","2","Orthogonal-XInside-YFull"
"RRQXQ","a16176734","fall21","121","6","duration","EG",13268,1,1,"2","2","Orthogonal-XInside-YFull"
"RRQXQ","a16176734","fall21","111","8","duration+contained","G",28477,1,0,"2","2","Orthogonal-XInside-YFull"
"RRQXQ","a16176734","fall21","111","9","starttime+before+endtime+during","E",60210,0,0,"2","2","Orthogonal-XInside-YFull"
"RRQXQ","a16176734","fall21","111","10","ends","E",18140,1,0,"2","2","Orthogonal-XInside-YFull"
"RRQXQ","a16176734","fall21","111","11","starttime","ML",16962,1,0,"2","2","Orthogonal-XInside-YFull"
"RRQXQ","a16176734","fall21","121","12","starts","G",9562,1,0,"2","2","Orthogonal-XInside-YFull"
"RRQXQ","a16176734","fall21","121","14","endtime","X",8240,1,0,"2","2","Orthogonal-XInside-YFull"
"RRQXQ","a16176734","fall21","121","15","midpoint","KX",43134,1,0,"2","2","Orthogonal-XInside-YFull"
"KT7ZF","a16577976","fall21","121","1","starttime","O",37974,0,0,"1","2","Orthogonal-XInside-YFull"
"KT7ZF","a16577976","fall21","121","3","meets","Z",16436,0,0,"1","2","Orthogonal-XInside-YFull"
"KT7ZF","a16577976","fall21","111","4","endtime","AFG",23391,0,0,"1","2","Orthogonal-XInside-YFull"
"KT7ZF","a16577976","fall21","111","5","midpoint","AFG",17033,0,0,"1","2","Orthogonal-XInside-YFull"
"KT7ZF","a16577976","fall21","111","6","duration","EG",9430,1,1,"1","2","Orthogonal-XInside-YFull"
"KT7ZF","a16577976","fall21","111","8","duration+contained","IEF",118577,0,0,"1","2","Orthogonal-XInside-YFull"
"KT7ZF","a16577976","fall21","121","9","starttime+before+endtime+during","I",8919,1,1,"1","2","Orthogonal-XInside-YFull"
"KT7ZF","a16577976","fall21","121","10","ends","Z",8399,0,0,"1","2","Orthogonal-XInside-YFull"
"KT7ZF","a16577976","fall21","121","11","starttime","M",9482,0,0,"1","2","Orthogonal-XInside-YFull"
"KT7ZF","a16577976","fall21","111","13","meets","JXND",46037,0,0,"1","2","Orthogonal-XInside-YFull"
"KT7ZF","a16577976","fall21","121","15","midpoint","JXND",17130,0,0,"1","2","Orthogonal-XInside-YFull"
"P1STY","a16623408","fall21","121","1","starttime","F",47608,1,0,"2","1","Orthogonal-XInside-YFull"
"P1STY","a16623408","fall21","111","2","starts","K",23469,1,0,"2","1","Orthogonal-XInside-YFull"
"P1STY","a16623408","fall21","121","4","endtime","H",20635,1,0,"2","1","Orthogonal-XInside-YFull"
"P1STY","a16623408","fall21","111","5","midpoint","O",42613,1,0,"2","1","Orthogonal-XInside-YFull"
"P1STY","a16623408","fall21","121","7","duration+starts","XO",46635,1,0,"2","1","Orthogonal-XInside-YFull"
"P1STY","a16623408","fall21","121","12","starts","G",20284,1,0,"2","1","Orthogonal-XInside-YFull"
"P1STY","a16623408","fall21","121","13","meets","EF",20221,1,0,"2","1","Orthogonal-XInside-YFull"
"P1STY","a16623408","fall21","121","14","endtime","X",11817,1,0,"2","1","Orthogonal-XInside-YFull"
"P1STY","a16623408","fall21","121","15","midpoint","KX",18687,1,0,"2","1","Orthogonal-XInside-YFull"
"WWMDF","a17213518","fall21","111","1","starttime","A",20634,0,1,"1","1","Orthogonal-XInside-YFull"
"WWMDF","a17213518","fall21","111","2","starts","E",11497,0,1,"1","1","Orthogonal-XInside-YFull"
"WWMDF","a17213518","fall21","111","3","meets","Z",16072,0,1,"1","1","Orthogonal-XInside-YFull"
"WWMDF","a17213518","fall21","121","4","endtime","U",46944,0,1,"1","1","Orthogonal-XInside-YFull"
"WWMDF","a17213518","fall21","121","5","midpoint","U",115158,0,1,"1","1","Orthogonal-XInside-YFull"
"WWMDF","a17213518","fall21","121","7","duration+starts","FB",19612,0,1,"1","1","Orthogonal-XInside-YFull"
"WWMDF","a17213518","fall21","111","9","starttime+before+endtime+during","I",13218,1,1,"1","1","Orthogonal-XInside-YFull"
"WWMDF","a17213518","fall21","111","10","ends","X",23710,0,1,"1","1","Orthogonal-XInside-YFull"
"WWMDF","a17213518","fall21","111","11","starttime","FB",22441,0,1,"1","1","Orthogonal-XInside-YFull"
"WWMDF","a17213518","fall21","111","12","starts","B",18234,0,1,"1","1","Orthogonal-XInside-YFull"
"WWMDF","a17213518","fall21","111","13","meets","FX",61869,0,1,"1","1","Orthogonal-XInside-YFull"
"WWMDF","a17213518","fall21","121","14","endtime","B",33672,0,1,"1","1","Orthogonal-XInside-YFull"
"WWMDF","a17213518","fall21","121","15","midpoint","EF",46472,0,1,"1","1","Orthogonal-XInside-YFull"
"ACEXT","a15515318","fall21","121","1","starttime","E",137973,0,0,"1","2","Orthogonal-XInside-YFull"
"ACEXT","a15515318","fall21","121","2","starts","C",233249,0,0,"1","2","Orthogonal-XInside-YFull"
"ACEXT","a15515318","fall21","111","3","meets","",86540,0,0,"1","2","Orthogonal-XInside-YFull"
"ACEXT","a15515318","fall21","121","4","endtime","D",9655,0,0,"1","2","Orthogonal-XInside-YFull"
"ACEXT","a15515318","fall21","121","5","midpoint","C",30207,0,0,"1","2","Orthogonal-XInside-YFull"
"ACEXT","a15515318","fall21","121","6","duration","EG",7806,1,1,"1","2","Orthogonal-XInside-YFull"
"ACEXT","a15515318","fall21","121","7","duration+starts","MO",57951,0,0,"1","2","Orthogonal-XInside-YFull"
"ACEXT","a15515318","fall21","121","8","duration+contained","G",89897,1,0,"1","2","Orthogonal-XInside-YFull"
"ACEXT","a15515318","fall21","111","11","starttime","XZ",34557,0,0,"1","2","Orthogonal-XInside-YFull"
"ACEXT","a15515318","fall21","111","12","starts","J",49866,0,0,"1","2","Orthogonal-XInside-YFull"
"ACEXT","a15515318","fall21","111","13","meets","FB",17742,0,0,"1","2","Orthogonal-XInside-YFull"
"ACEXT","a15515318","fall21","111","14","endtime","",9817,0,0,"1","2","Orthogonal-XInside-YFull"
"ACEXT","a15515318","fall21","121","15","midpoint","Z",36733,0,0,"1","2","Orthogonal-XInside-YFull"
"ALN2P","a16561685","fall21","111","1","starttime","",24853,0,0,"1","2","Orthogonal-XInside-YFull"
"ALN2P","a16561685","fall21","111","2","starts","",17862,0,0,"1","2","Orthogonal-XInside-YFull"
"ALN2P","a16561685","fall21","111","3","meets","",14792,0,0,"1","2","Orthogonal-XInside-YFull"
"ALN2P","a16561685","fall21","121","4","endtime","",32021,0,0,"1","2","Orthogonal-XInside-YFull"
"ALN2P","a16561685","fall21","121","5","midpoint","",24118,0,0,"1","2","Orthogonal-XInside-YFull"
"ALN2P","a16561685","fall21","111","6","duration","EG",14143,1,1,"1","2","Orthogonal-XInside-YFull"
"ALN2P","a16561685","fall21","111","7","duration+starts","FB",88685,0,1,"1","2","Orthogonal-XInside-YFull"
"ALN2P","a16561685","fall21","121","8","duration+contained","E",27866,0,1,"1","2","Orthogonal-XInside-YFull"
"ALN2P","a16561685","fall21","121","9","starttime+before+endtime+during","I",24757,1,1,"1","2","Orthogonal-XInside-YFull"
"ALN2P","a16561685","fall21","111","10","ends","X",59342,0,1,"1","2","Orthogonal-XInside-YFull"
"ALN2P","a16561685","fall21","121","11","starttime","FB",10091,0,1,"1","2","Orthogonal-XInside-YFull"
"ALN2P","a16561685","fall21","111","12","starts","B",22096,0,1,"1","2","Orthogonal-XInside-YFull"
"ALN2P","a16561685","fall21","111","14","endtime","",44412,0,0,"1","2","Orthogonal-XInside-YFull"
"ALN2P","a16561685","fall21","111","15","midpoint","",6330,0,0,"1","2","Orthogonal-XInside-YFull"
"TD0NU","a15428815","fall21","111","2","starts","E",11337,0,1,"1","1","Orthogonal-XInside-YFull"
"TD0NU","a15428815","fall21","121","3","meets","Z",29546,0,1,"1","1","Orthogonal-XInside-YFull"
"TD0NU","a15428815","fall21","121","4","endtime","U",38420,0,1,"1","1","Orthogonal-XInside-YFull"
"TD0NU","a15428815","fall21","111","5","midpoint","F",58943,0,0,"1","1","Orthogonal-XInside-YFull"
"TD0NU","a15428815","fall21","111","6","duration","EG",8038,1,1,"1","1","Orthogonal-XInside-YFull"
"TD0NU","a15428815","fall21","121","7","duration+starts","FB",16887,0,1,"1","1","Orthogonal-XInside-YFull"
"TD0NU","a15428815","fall21","111","8","duration+contained","E",48892,0,1,"1","1","Orthogonal-XInside-YFull"
"TD0NU","a15428815","fall21","111","9","starttime+before+endtime+during","I",23640,1,1,"1","1","Orthogonal-XInside-YFull"
"TD0NU","a15428815","fall21","121","14","endtime","B",45700,0,1,"1","1","Orthogonal-XInside-YFull"
"TD0NU","a15428815","fall21","121","15","midpoint","E",37960,0,0,"1","1","Orthogonal-XInside-YFull"
"Q7A44","a17236014","fall21","121","1","starttime","F",86642,1,0,"1","2","Orthogonal-XInside-YFull"
"Q7A44","a17236014","fall21","121","2","starts","K",10227,1,0,"1","2","Orthogonal-XInside-YFull"
"Q7A44","a17236014","fall21","111","3","meets","F",5280,1,0,"1","2","Orthogonal-XInside-YFull"
"Q7A44","a17236014","fall21","111","4","endtime","H",7410,1,0,"1","2","Orthogonal-XInside-YFull"
"Q7A44","a17236014","fall21","111","6","duration","EG",5324,1,1,"1","2","Orthogonal-XInside-YFull"
"Q7A44","a17236014","fall21","121","7","duration+starts","XO",23340,1,0,"1","2","Orthogonal-XInside-YFull"
"Q7A44","a17236014","fall21","111","9","starttime+before+endtime+during","I",22527,1,1,"1","2","Orthogonal-XInside-YFull"
"Q7A44","a17236014","fall21","111","11","starttime","ML",7536,1,0,"1","2","Orthogonal-XInside-YFull"
"Q7A44","a17236014","fall21","121","12","starts","G",6992,1,0,"1","2","Orthogonal-XInside-YFull"
"Q7A44","a17236014","fall21","121","13","meets","EF",9706,1,0,"1","2","Orthogonal-XInside-YFull"
"Q7A44","a17236014","fall21","121","14","endtime","X",9524,1,0,"1","2","Orthogonal-XInside-YFull"
"Q7A44","a17236014","fall21","121","15","midpoint","KX",8924,1,0,"1","2","Orthogonal-XInside-YFull"
"XZ05Q","a15462161","fall21","121","2","starts","K",24355,1,0,"2","2","Orthogonal-XInside-YFull"
"XZ05Q","a15462161","fall21","111","3","meets","F",32821,1,0,"2","2","Orthogonal-XInside-YFull"
"XZ05Q","a15462161","fall21","111","4","endtime","H",22453,1,0,"2","2","Orthogonal-XInside-YFull"
"XZ05Q","a15462161","fall21","121","5","midpoint","A",36830,1,0,"2","2","Orthogonal-XInside-YFull"
"XZ05Q","a15462161","fall21","111","6","duration","EG",10429,1,1,"2","2","Orthogonal-XInside-YFull"
"XZ05Q","a15462161","fall21","111","7","duration+starts","XO",39553,1,0,"2","2","Orthogonal-XInside-YFull"
"XZ05Q","a15462161","fall21","121","8","duration+contained","G",71347,1,0,"2","2","Orthogonal-XInside-YFull"
"XZ05Q","a15462161","fall21","121","11","starttime","ML",18323,1,0,"2","2","Orthogonal-XInside-YFull"
"XZ05Q","a15462161","fall21","121","12","starts","G",18541,1,0,"2","2","Orthogonal-XInside-YFull"
"XZ05Q","a15462161","fall21","111","13","meets","EF",20502,1,0,"2","2","Orthogonal-XInside-YFull"
"XZ05Q","a15462161","fall21","111","15","midpoint","KX",21431,1,0,"2","2","Orthogonal-XInside-YFull"
"5TMTW","a15882706","fall21","111","1","starttime","AI",59061,0,0,"1","2","Orthogonal-XInside-YFull"
"5TMTW","a15882706","fall21","121","2","starts","G",69647,0,0,"1","2","Orthogonal-XInside-YFull"
"5TMTW","a15882706","fall21","121","3","meets","AI",28591,0,0,"1","2","Orthogonal-XInside-YFull"
"5TMTW","a15882706","fall21","121","4","endtime","OF",57980,0,0,"1","2","Orthogonal-XInside-YFull"
"5TMTW","a15882706","fall21","121","5","midpoint","",87621,0,0,"1","2","Orthogonal-XInside-YFull"
"5TMTW","a15882706","fall21","121","6","duration","EG",12830,1,1,"1","2","Orthogonal-XInside-YFull"
"5TMTW","a15882706","fall21","111","7","duration+starts","FB",22316,0,1,"1","2","Orthogonal-XInside-YFull"
"5TMTW","a15882706","fall21","111","8","duration+contained","E",46675,0,1,"1","2","Orthogonal-XInside-YFull"
"5TMTW","a15882706","fall21","111","9","starttime+before+endtime+during","I",34844,1,1,"1","2","Orthogonal-XInside-YFull"
"5TMTW","a15882706","fall21","111","10","ends","X",28570,0,1,"1","2","Orthogonal-XInside-YFull"
"5TMTW","a15882706","fall21","121","11","starttime","FB",9576,0,1,"1","2","Orthogonal-XInside-YFull"
"5TMTW","a15882706","fall21","111","12","starts","B",6231,0,1,"1","2","Orthogonal-XInside-YFull"
"5TMTW","a15882706","fall21","111","14","endtime","B",24923,0,1,"1","2","Orthogonal-XInside-YFull"
"QOR74","a16843950","fall21","111","1","starttime","O",11620,0,0,"1","2","Orthogonal-XInside-YFull"
"QOR74","a16843950","fall21","121","2","starts","J",78765,0,0,"1","2","Orthogonal-XInside-YFull"
"QOR74","a16843950","fall21","111","3","meets","C",67458,0,0,"1","2","Orthogonal-XInside-YFull"
"QOR74","a16843950","fall21","111","4","endtime","H",78291,1,0,"1","2","Orthogonal-XInside-YFull"
"QOR74","a16843950","fall21","111","5","midpoint","HK",27431,0,0,"1","2","Orthogonal-XInside-YFull"
"QOR74","a16843950","fall21","121","6","duration","EG",11027,1,1,"1","2","Orthogonal-XInside-YFull"
"QOR74","a16843950","fall21","121","7","duration+starts","FB",25036,0,1,"1","2","Orthogonal-XInside-YFull"
"QOR74","a16843950","fall21","121","8","duration+contained","E",58064,0,1,"1","2","Orthogonal-XInside-YFull"
"QOR74","a16843950","fall21","121","9","starttime+before+endtime+during","I",18136,1,1,"1","2","Orthogonal-XInside-YFull"
"QOR74","a16843950","fall21","121","10","ends","Z",27608,0,0,"1","2","Orthogonal-XInside-YFull"
"QOR74","a16843950","fall21","111","11","starttime","FB",17546,0,1,"1","2","Orthogonal-XInside-YFull"
"QOR74","a16843950","fall21","121","13","meets","F",56204,0,0,"1","2","Orthogonal-XInside-YFull"
"QOR74","a16843950","fall21","111","15","midpoint","EF",63912,0,1,"1","2","Orthogonal-XInside-YFull"
"431GR","a16797648","fall21","121","1","starttime","F",73987,1,0,"1","1","Orthogonal-XInside-YFull"
"431GR","a16797648","fall21","111","2","starts","K",11244,1,0,"1","1","Orthogonal-XInside-YFull"
"431GR","a16797648","fall21","111","3","meets","AH",18444,0,0,"1","1","Orthogonal-XInside-YFull"
"431GR","a16797648","fall21","121","4","endtime","H",11825,1,0,"1","1","Orthogonal-XInside-YFull"
"431GR","a16797648","fall21","121","5","midpoint","O",15118,1,0,"1","1","Orthogonal-XInside-YFull"
"431GR","a16797648","fall21","111","6","duration","EG",16383,1,1,"1","1","Orthogonal-XInside-YFull"
"431GR","a16797648","fall21","121","7","duration+starts","XO",32776,1,0,"1","1","Orthogonal-XInside-YFull"
"431GR","a16797648","fall21","111","8","duration+contained","AG",50255,0,0,"1","1","Orthogonal-XInside-YFull"
"431GR","a16797648","fall21","111","9","starttime+before+endtime+during","I",74726,1,1,"1","1","Orthogonal-XInside-YFull"
"431GR","a16797648","fall21","121","10","ends","E",9145,1,0,"1","1","Orthogonal-XInside-YFull"
"431GR","a16797648","fall21","121","11","starttime","ML",7681,1,0,"1","1","Orthogonal-XInside-YFull"
"431GR","a16797648","fall21","111","12","starts","G",9781,1,0,"1","1","Orthogonal-XInside-YFull"
"431GR","a16797648","fall21","121","13","meets","EF",27388,1,0,"1","1","Orthogonal-XInside-YFull"
"431GR","a16797648","fall21","121","14","endtime","X",8025,1,0,"1","1","Orthogonal-XInside-YFull"
"HUNJ8","a15481598","fall21","111","1","starttime","",37785,0,0,"1","2","Orthogonal-XInside-YFull"
"HUNJ8","a15481598","fall21","111","2","starts","",15152,0,0,"1","2","Orthogonal-XInside-YFull"
"HUNJ8","a15481598","fall21","111","3","meets","",12577,0,0,"1","2","Orthogonal-XInside-YFull"
"HUNJ8","a15481598","fall21","111","4","endtime","",27367,0,0,"1","2","Orthogonal-XInside-YFull"
"HUNJ8","a15481598","fall21","121","5","midpoint","",40226,0,0,"1","2","Orthogonal-XInside-YFull"
"HUNJ8","a15481598","fall21","121","7","duration+starts","FB",18203,0,1,"1","2","Orthogonal-XInside-YFull"
"HUNJ8","a15481598","fall21","121","8","duration+contained","IJE",16673,0,0,"1","2","Orthogonal-XInside-YFull"
"HUNJ8","a15481598","fall21","121","9","starttime+before+endtime+during","I",26410,1,1,"1","2","Orthogonal-XInside-YFull"
"HUNJ8","a15481598","fall21","121","11","starttime","FB",10215,0,1,"1","2","Orthogonal-XInside-YFull"
"HUNJ8","a15481598","fall21","111","12","starts","B",11734,0,1,"1","2","Orthogonal-XInside-YFull"
"HUNJ8","a15481598","fall21","111","13","meets","X",17541,0,0,"1","2","Orthogonal-XInside-YFull"
"HUNJ8","a15481598","fall21","111","14","endtime","B",38119,0,1,"1","2","Orthogonal-XInside-YFull"
"SGTQJ","a16121250","fall21","111","1","starttime","A",54902,0,1,"1","1","Orthogonal-XInside-YFull"
"SGTQJ","a16121250","fall21","121","2","starts","E",7382,0,1,"1","1","Orthogonal-XInside-YFull"
"SGTQJ","a16121250","fall21","121","3","meets","Z",10685,0,1,"1","1","Orthogonal-XInside-YFull"
"SGTQJ","a16121250","fall21","121","4","endtime","U",28538,0,1,"1","1","Orthogonal-XInside-YFull"
"SGTQJ","a16121250","fall21","111","6","duration","EG",7079,1,1,"1","1","Orthogonal-XInside-YFull"
"SGTQJ","a16121250","fall21","121","8","duration+contained","E",23264,0,1,"1","1","Orthogonal-XInside-YFull"
"SGTQJ","a16121250","fall21","121","9","starttime+before+endtime+during","I",10260,1,1,"1","1","Orthogonal-XInside-YFull"
"SGTQJ","a16121250","fall21","111","10","ends","X",28653,0,1,"1","1","Orthogonal-XInside-YFull"
"SGTQJ","a16121250","fall21","121","12","starts","B",3292,0,1,"1","1","Orthogonal-XInside-YFull"
"SGTQJ","a16121250","fall21","111","13","meets","FX",36346,0,1,"1","1","Orthogonal-XInside-YFull"
"SGTQJ","a16121250","fall21","121","15","midpoint","EF",27960,0,1,"1","1","Orthogonal-XInside-YFull"
"QVWU9","a15407629","fall21","121","5","midpoint","A",25692,1,0,"1","2","Orthogonal-XInside-YFull"
"QVWU9","a15407629","fall21","121","6","duration","EG",13858,1,1,"1","2","Orthogonal-XInside-YFull"
"QVWU9","a15407629","fall21","121","7","duration+starts","",1907,0,0,"1","2","Orthogonal-XInside-YFull"
"QVWU9","a15407629","fall21","121","8","duration+contained","IJ",21874,0,0,"1","2","Orthogonal-XInside-YFull"
"QVWU9","a15407629","fall21","111","9","starttime+before+endtime+during","I",16890,1,1,"1","2","Orthogonal-XInside-YFull"
"QVWU9","a15407629","fall21","111","10","ends","PLHZ",17331,0,0,"1","2","Orthogonal-XInside-YFull"
"QVWU9","a15407629","fall21","111","11","starttime","FB",9419,0,1,"1","2","Orthogonal-XInside-YFull"
"QVWU9","a15407629","fall21","121","12","starts","B",8030,0,1,"1","2","Orthogonal-XInside-YFull"
"QVWU9","a15407629","fall21","121","13","meets","PLH",16682,0,0,"1","2","Orthogonal-XInside-YFull"
"QVWU9","a15407629","fall21","121","15","midpoint","AG",25535,0,0,"1","2","Orthogonal-XInside-YFull"
"YAZM5","a16328170","fall21","111","2","starts","K",57048,1,0,"1","2","Orthogonal-XInside-YFull"
"YAZM5","a16328170","fall21","111","3","meets","F",18674,1,0,"1","2","Orthogonal-XInside-YFull"
"YAZM5","a16328170","fall21","111","4","endtime","H",42651,1,0,"1","2","Orthogonal-XInside-YFull"
"YAZM5","a16328170","fall21","111","5","midpoint","A",93152,1,0,"1","2","Orthogonal-XInside-YFull"
"YAZM5","a16328170","fall21","111","6","duration","EG",34623,1,1,"1","2","Orthogonal-XInside-YFull"
"YAZM5","a16328170","fall21","121","7","duration+starts","XO",80325,1,0,"1","2","Orthogonal-XInside-YFull"
"YAZM5","a16328170","fall21","121","8","duration+contained","AGK",97494,0,0,"1","2","Orthogonal-XInside-YFull"
"YAZM5","a16328170","fall21","121","9","starttime+before+endtime+during","E",38567,0,0,"1","2","Orthogonal-XInside-YFull"
"YAZM5","a16328170","fall21","121","10","ends","E",9682,1,0,"1","2","Orthogonal-XInside-YFull"
"YAZM5","a16328170","fall21","111","11","starttime","ML",31331,1,0,"1","2","Orthogonal-XInside-YFull"
"YAZM5","a16328170","fall21","121","12","starts","G",10645,1,0,"1","2","Orthogonal-XInside-YFull"
"YAZM5","a16328170","fall21","121","13","meets","EF",33383,1,0,"1","2","Orthogonal-XInside-YFull"
"YAZM5","a16328170","fall21","121","14","endtime","X",16157,1,0,"1","2","Orthogonal-XInside-YFull"
"YAZM5","a16328170","fall21","121","15","midpoint","KX",316628,1,0,"1","2","Orthogonal-XInside-YFull"
"ZL796","a16333285","fall21","121","1","starttime","A",28180,0,1,"1","1","Orthogonal-XInside-YFull"
"ZL796","a16333285","fall21","111","4","endtime","U",40338,0,1,"1","1","Orthogonal-XInside-YFull"
"ZL796","a16333285","fall21","111","5","midpoint","H",101069,0,0,"1","1","Orthogonal-XInside-YFull"
"ZL796","a16333285","fall21","111","6","duration","EG",8670,1,1,"1","1","Orthogonal-XInside-YFull"
"ZL796","a16333285","fall21","111","7","duration+starts","FZ",41754,0,0,"1","1","Orthogonal-XInside-YFull"
"ZL796","a16333285","fall21","121","8","duration+contained","E",57320,0,1,"1","1","Orthogonal-XInside-YFull"
"ZL796","a16333285","fall21","111","9","starttime+before+endtime+during","I",38954,1,1,"1","1","Orthogonal-XInside-YFull"
"ZL796","a16333285","fall21","111","10","ends","X",67063,0,1,"1","1","Orthogonal-XInside-YFull"
"ZL796","a16333285","fall21","111","11","starttime","FB",8680,0,1,"1","1","Orthogonal-XInside-YFull"
"ZL796","a16333285","fall21","121","12","starts","B",7669,0,1,"1","1","Orthogonal-XInside-YFull"
"ZL796","a16333285","fall21","121","13","meets","FX",21493,0,1,"1","1","Orthogonal-XInside-YFull"
"ZL796","a16333285","fall21","111","14","endtime","B",30745,0,1,"1","1","Orthogonal-XInside-YFull"
"ZL796","a16333285","fall21","111","15","midpoint","EF",36087,0,1,"1","1","Orthogonal-XInside-YFull"
"P83KE","a15461540","fall21","121","1","starttime","",27376,0,0,"1","2","Orthogonal-XInside-YFull"
"P83KE","a15461540","fall21","121","2","starts","",16461,0,0,"1","2","Orthogonal-XInside-YFull"
"P83KE","a15461540","fall21","111","3","meets","",49214,0,0,"1","2","Orthogonal-XInside-YFull"
"P83KE","a15461540","fall21","121","4","endtime","",77142,0,0,"1","2","Orthogonal-XInside-YFull"
"P83KE","a15461540","fall21","111","5","midpoint","I",136231,0,0,"1","2","Orthogonal-XInside-YFull"
"P83KE","a15461540","fall21","111","7","duration+starts","FB",25167,0,1,"1","2","Orthogonal-XInside-YFull"
"P83KE","a15461540","fall21","111","8","duration+contained","E",30801,0,1,"1","2","Orthogonal-XInside-YFull"
"P83KE","a15461540","fall21","111","10","ends","",66614,0,0,"1","2","Orthogonal-XInside-YFull"
"P83KE","a15461540","fall21","121","11","starttime","FB",15116,0,1,"1","2","Orthogonal-XInside-YFull"
"P83KE","a15461540","fall21","121","12","starts","B",10322,0,1,"1","2","Orthogonal-XInside-YFull"
"P83KE","a15461540","fall21","111","13","meets","FX",31979,0,1,"1","2","Orthogonal-XInside-YFull"
"P83KE","a15461540","fall21","111","14","endtime","B",50059,0,1,"1","2","Orthogonal-XInside-YFull"
"P83KE","a15461540","fall21","121","15","midpoint","EF",44826,0,1,"1","2","Orthogonal-XInside-YFull"
"57KJC","a16524240","fall21","111","1","starttime","CF",27720,0,0,"1","2","Orthogonal-XInside-YFull"
"57KJC","a16524240","fall21","111","2","starts","K",12879,1,0,"1","2","Orthogonal-XInside-YFull"
"57KJC","a16524240","fall21","121","7","duration+starts","XO",56166,1,0,"1","2","Orthogonal-XInside-YFull"
"57KJC","a16524240","fall21","121","8","duration+contained","G",45385,1,0,"1","2","Orthogonal-XInside-YFull"
"57KJC","a16524240","fall21","121","9","starttime+before+endtime+during","I",19974,1,1,"1","2","Orthogonal-XInside-YFull"
"57KJC","a16524240","fall21","121","10","ends","E",18647,1,0,"1","2","Orthogonal-XInside-YFull"
"57KJC","a16524240","fall21","111","11","starttime","ML",18298,1,0,"1","2","Orthogonal-XInside-YFull"
"57KJC","a16524240","fall21","111","12","starts","G",17654,1,0,"1","2","Orthogonal-XInside-YFull"
"57KJC","a16524240","fall21","111","14","endtime","X",9662,1,0,"1","2","Orthogonal-XInside-YFull"
"57KJC","a16524240","fall21","121","15","midpoint","KX",10679,1,0,"1","2","Orthogonal-XInside-YFull"
"8DL90","16114839","fall21","111","2","starts","K",9425,1,0,"1","2","Orthogonal-XInside-YFull"
"8DL90","16114839","fall21","111","4","endtime","B",9537,0,0,"1","2","Orthogonal-XInside-YFull"
