"subject","mode","pretty_condition","question","score"
"WGKOY","asynch","Orth-Sparse",12,-12
"WGKOY","asynch","Orth-Sparse",13,-13
"2CD0Y","asynch","Orth-Sparse",1,-1
"2CD0Y","asynch","Orth-Sparse",2,-2
"2CD0Y","asynch","Orth-Sparse",3,-3
"2CD0Y","asynch","Orth-Sparse",4,-4
"2CD0Y","asynch","Orth-Sparse",5,-4.5
"2CD0Y","asynch","Orth-Sparse",6,-5.5
"2CD0Y","asynch","Orth-Sparse",7,-6.5
"2CD0Y","asynch","Orth-Sparse",8,-7.5
"2CD0Y","asynch","Orth-Sparse",9,-8.5
"2CD0Y","asynch","Orth-Sparse",10,-9.5
"2CD0Y","asynch","Orth-Sparse",11,-10.5
"2CD0Y","asynch","Orth-Sparse",12,-11.5
"2CD0Y","asynch","Orth-Sparse",13,-10.5
"4B6X2","asynch","Tri-Sparse",1,-1
"4B6X2","asynch","Tri-Sparse",2,-2
"4B6X2","asynch","Tri-Sparse",3,-3
"4B6X2","asynch","Tri-Sparse",4,-4
"4B6X2","asynch","Tri-Sparse",5,-4.5
"4B6X2","asynch","Tri-Sparse",6,-5.5
"4B6X2","asynch","Tri-Sparse",7,-6
"4B6X2","asynch","Tri-Sparse",8,-7
"4B6X2","asynch","Tri-Sparse",9,-6
"4B6X2","asynch","Tri-Sparse",10,-7
"4B6X2","asynch","Tri-Sparse",11,-8
"4B6X2","asynch","Tri-Sparse",12,-9
"4B6X2","asynch","Tri-Sparse",13,-9.5
"Y5NMS","asynch","Tri-Sparse",1,-1
"Y5NMS","asynch","Tri-Sparse",2,-0.5
"Y5NMS","asynch","Tri-Sparse",3,-1.5
"Y5NMS","asynch","Tri-Sparse",4,-2.5
"Y5NMS","asynch","Tri-Sparse",5,-3.5
"Y5NMS","asynch","Tri-Sparse",6,-4.5
"Y5NMS","asynch","Tri-Sparse",7,-5.5
"Y5NMS","asynch","Tri-Sparse",8,-6.5
"Y5NMS","asynch","Tri-Sparse",9,-7.5
"Y5NMS","asynch","Tri-Sparse",10,-8.5
"Y5NMS","asynch","Tri-Sparse",11,-9.5
"Y5NMS","asynch","Tri-Sparse",12,-10.5
"Y5NMS","asynch","Tri-Sparse",13,-11.5
"Y7K66","asynch","Orth-Sparse",1,-1
"Y7K66","asynch","Orth-Sparse",2,-2
"Y7K66","asynch","Orth-Sparse",3,-3
"Y7K66","asynch","Orth-Sparse",4,-4
"Y7K66","asynch","Orth-Sparse",5,-5
"Y7K66","asynch","Orth-Sparse",6,-6
"Y7K66","asynch","Orth-Sparse",7,-7
"Y7K66","asynch","Orth-Sparse",8,-8
"Y7K66","asynch","Orth-Sparse",9,-9
"Y7K66","asynch","Orth-Sparse",10,-10
"Y7K66","asynch","Orth-Sparse",11,-11
"Y7K66","asynch","Orth-Sparse",12,-12
"Y7K66","asynch","Orth-Sparse",13,-13
"VRF74","asynch","Orth-Grid",1,-1
"VRF74","asynch","Orth-Grid",2,-2
"VRF74","asynch","Orth-Grid",3,-3
"VRF74","asynch","Orth-Grid",4,-3.5
"VRF74","asynch","Orth-Grid",5,-3.5
"VRF74","asynch","Orth-Grid",6,-4.5
"VRF74","asynch","Orth-Grid",7,-5.5
"VRF74","asynch","Orth-Grid",8,-6.5
"VRF74","asynch","Orth-Grid",9,-7.5
"VRF74","asynch","Orth-Grid",10,-8.5
"VRF74","asynch","Orth-Grid",11,-9.5
"VRF74","asynch","Orth-Grid",12,-10.5
"VRF74","asynch","Orth-Grid",13,-11.5
"20LM4","asynch","Tri-Sparse",1,-1
"20LM4","asynch","Tri-Sparse",2,-2
"20LM4","asynch","Tri-Sparse",3,-3
"20LM4","asynch","Tri-Sparse",4,-4
"20LM4","asynch","Tri-Sparse",5,-5
"20LM4","asynch","Tri-Sparse",6,-6
"20LM4","asynch","Tri-Sparse",7,-7
"20LM4","asynch","Tri-Sparse",8,-8
"20LM4","asynch","Tri-Sparse",9,-9
"20LM4","asynch","Tri-Sparse",10,-10
"20LM4","asynch","Tri-Sparse",11,-10.5
"20LM4","asynch","Tri-Sparse",12,-11.5
"20LM4","asynch","Tri-Sparse",13,-12.5
"RC56M","asynch","Tri-Sparse",1,-1
"RC56M","asynch","Tri-Sparse",2,-2
"RC56M","asynch","Tri-Sparse",3,-2.5
"RC56M","asynch","Tri-Sparse",4,-1.5
"RC56M","asynch","Tri-Sparse",5,-2
"RC56M","asynch","Tri-Sparse",6,-3
"RC56M","asynch","Tri-Sparse",7,-4
"RC56M","asynch","Tri-Sparse",8,-3
"RC56M","asynch","Tri-Sparse",9,-4
"RC56M","asynch","Tri-Sparse",10,-5
"RC56M","asynch","Tri-Sparse",11,-4
"RC56M","asynch","Tri-Sparse",12,-5
"RC56M","asynch","Tri-Sparse",13,-6
"P4CNG","asynch","Orth-Sparse",1,-1
"P4CNG","asynch","Orth-Sparse",2,-2
"P4CNG","asynch","Orth-Sparse",3,-3
"P4CNG","asynch","Orth-Sparse",4,-4
"P4CNG","asynch","Orth-Sparse",5,-4.5
"P4CNG","asynch","Orth-Sparse",6,-5.5
"P4CNG","asynch","Orth-Sparse",7,-6.5
"P4CNG","asynch","Orth-Sparse",8,-5.5
"P4CNG","asynch","Orth-Sparse",9,-6.5
"P4CNG","asynch","Orth-Sparse",10,-7.5
"P4CNG","asynch","Orth-Sparse",11,-8.5
"P4CNG","asynch","Orth-Sparse",12,-7.5
"P4CNG","asynch","Orth-Sparse",13,-8.5
"YG0JQ","asynch","Orth-Grid",1,-1
"YG0JQ","asynch","Orth-Grid",2,-2
"YG0JQ","asynch","Orth-Grid",3,-3
"YG0JQ","asynch","Orth-Grid",4,-4
"YG0JQ","asynch","Orth-Grid",5,-4
"YG0JQ","asynch","Orth-Grid",6,-5
"YG0JQ","asynch","Orth-Grid",7,-5.5
"YG0JQ","asynch","Orth-Grid",8,-4.5
"YG0JQ","asynch","Orth-Grid",9,-5.5
"YG0JQ","asynch","Orth-Grid",10,-6.5
"YG0JQ","asynch","Orth-Grid",11,-7.5
"YG0JQ","asynch","Orth-Grid",12,-8.5
"YG0JQ","asynch","Orth-Grid",13,-9.5
"6KL2R","asynch","Orth-Grid",1,-1
"6KL2R","asynch","Orth-Grid",2,-2
"6KL2R","asynch","Orth-Grid",3,-3
"6KL2R","asynch","Orth-Grid",4,-4
"6KL2R","asynch","Orth-Grid",5,-4
"6KL2R","asynch","Orth-Grid",6,-5
"6KL2R","asynch","Orth-Grid",7,-6
"6KL2R","asynch","Orth-Grid",8,-7
"6KL2R","asynch","Orth-Grid",9,-8
"6KL2R","asynch","Orth-Grid",10,-8.5
"6KL2R","asynch","Orth-Grid",11,-9.5
"6KL2R","asynch","Orth-Grid",12,-10.5
"6KL2R","asynch","Orth-Grid",13,-11.5
"CSJL3","asynch","Tri-Sparse",1,-1
"CSJL3","asynch","Tri-Sparse",2,-2
"CSJL3","asynch","Tri-Sparse",3,-3
"CSJL3","asynch","Tri-Sparse",4,-4
"CSJL3","asynch","Tri-Sparse",5,-4.5
"CSJL3","asynch","Tri-Sparse",6,-5.5
"CSJL3","asynch","Tri-Sparse",7,-6.5
"CSJL3","asynch","Tri-Sparse",8,-7.5
"CSJL3","asynch","Tri-Sparse",9,-8.5
"CSJL3","asynch","Tri-Sparse",10,-9.5
"CSJL3","asynch","Tri-Sparse",11,-10.5
"CSJL3","asynch","Tri-Sparse",12,-11.5
"CSJL3","asynch","Tri-Sparse",13,-12.5
"MC1SJ","asynch","Orth-Grid",1,-1
"MC1SJ","asynch","Orth-Grid",2,-2
"MC1SJ","asynch","Orth-Grid",3,-3
"MC1SJ","asynch","Orth-Grid",4,-4
"MC1SJ","asynch","Orth-Grid",5,-5
"MC1SJ","asynch","Orth-Grid",6,-6
"MC1SJ","asynch","Orth-Grid",7,-7
"MC1SJ","asynch","Orth-Grid",8,-8
"MC1SJ","asynch","Orth-Grid",9,-9
"MC1SJ","asynch","Orth-Grid",10,-10
"MC1SJ","asynch","Orth-Grid",11,-11
"MC1SJ","asynch","Orth-Grid",12,-12
"MC1SJ","asynch","Orth-Grid",13,-13
"5U2P3","asynch","Orth-Grid",1,-1
"5U2P3","asynch","Orth-Grid",2,-2
"5U2P3","asynch","Orth-Grid",3,-3
"5U2P3","asynch","Orth-Grid",4,-3.5
"5U2P3","asynch","Orth-Grid",5,-4
"5U2P3","asynch","Orth-Grid",6,-5
"5U2P3","asynch","Orth-Grid",7,-5.5
"5U2P3","asynch","Orth-Grid",8,-4.5
"5U2P3","asynch","Orth-Grid",9,-5.5
"5U2P3","asynch","Orth-Grid",10,-6.5
"5U2P3","asynch","Orth-Grid",11,-7.5
"5U2P3","asynch","Orth-Grid",12,-8.5
"5U2P3","asynch","Orth-Grid",13,-9
"4GNS9","asynch","Tri-Sparse",1,-1
"4GNS9","asynch","Tri-Sparse",2,-2
"4GNS9","asynch","Tri-Sparse",3,-3
"4GNS9","asynch","Tri-Sparse",4,-4
"4GNS9","asynch","Tri-Sparse",5,-5
"4GNS9","asynch","Tri-Sparse",6,-6
"4GNS9","asynch","Tri-Sparse",7,-7
"4GNS9","asynch","Tri-Sparse",8,-8
"4GNS9","asynch","Tri-Sparse",9,-9
"4GNS9","asynch","Tri-Sparse",10,-10
"4GNS9","asynch","Tri-Sparse",11,-11
"4GNS9","asynch","Tri-Sparse",12,-12
"4GNS9","asynch","Tri-Sparse",13,-13
"NUUUY","asynch","Tri-Sparse",1,0.5
"NUUUY","asynch","Tri-Sparse",2,1.5
"NUUUY","asynch","Tri-Sparse",3,2.5
"NUUUY","asynch","Tri-Sparse",4,3.5
"NUUUY","asynch","Tri-Sparse",5,4.5
"NUUUY","asynch","Tri-Sparse",6,5.5
"NUUUY","asynch","Tri-Sparse",7,6.5
"NUUUY","asynch","Tri-Sparse",8,7.5
"NUUUY","asynch","Tri-Sparse",9,8.5
"NUUUY","asynch","Tri-Sparse",10,9.5
"NUUUY","asynch","Tri-Sparse",11,10.5
"NUUUY","asynch","Tri-Sparse",12,11.5
"NUUUY","asynch","Tri-Sparse",13,12.5
"MWKLJ","asynch","Orth-Grid",1,-1
"MWKLJ","asynch","Orth-Grid",2,-2
"MWKLJ","asynch","Orth-Grid",3,-2.5
"MWKLJ","asynch","Orth-Grid",4,-3
"MWKLJ","asynch","Orth-Grid",5,-3.5
"MWKLJ","asynch","Orth-Grid",6,-4.5
"MWKLJ","asynch","Orth-Grid",7,-5.5
"MWKLJ","asynch","Orth-Grid",8,-6.5
"MWKLJ","asynch","Orth-Grid",9,-7.5
"MWKLJ","asynch","Orth-Grid",10,-8.5
"MWKLJ","asynch","Orth-Grid",11,-9.5
"MWKLJ","asynch","Orth-Grid",12,-10.5
"MWKLJ","asynch","Orth-Grid",13,-11.5
"Y6HX2","asynch","Orth-Sparse",1,-1
"Y6HX2","asynch","Orth-Sparse",2,-2
"Y6HX2","asynch","Orth-Sparse",3,-3
"Y6HX2","asynch","Orth-Sparse",4,-4
"Y6HX2","asynch","Orth-Sparse",5,-5
"Y6HX2","asynch","Orth-Sparse",6,-6
"Y6HX2","asynch","Orth-Sparse",7,-7
"Y6HX2","asynch","Orth-Sparse",8,-8
"Y6HX2","asynch","Orth-Sparse",9,-9
"Y6HX2","asynch","Orth-Sparse",10,-10
"Y6HX2","asynch","Orth-Sparse",11,-11
"Y6HX2","asynch","Orth-Sparse",12,-12
"Y6HX2","asynch","Orth-Sparse",13,-13
"Y30VN","asynch","Orth-Grid",1,-1
"Y30VN","asynch","Orth-Grid",2,-2
"Y30VN","asynch","Orth-Grid",3,-3
"Y30VN","asynch","Orth-Grid",4,-4
"Y30VN","asynch","Orth-Grid",5,-5
"Y30VN","asynch","Orth-Grid",6,-6
"Y30VN","asynch","Orth-Grid",7,-7
"Y30VN","asynch","Orth-Grid",8,-8
"Y30VN","asynch","Orth-Grid",9,-9
"Y30VN","asynch","Orth-Grid",10,-10
"Y30VN","asynch","Orth-Grid",11,-11
"Y30VN","asynch","Orth-Grid",12,-12
"Y30VN","asynch","Orth-Grid",13,-13
"VB72C","asynch","Orth-Sparse",1,-1
"VB72C","asynch","Orth-Sparse",2,-2
"VB72C","asynch","Orth-Sparse",3,-3
"VB72C","asynch","Orth-Sparse",4,-4
"VB72C","asynch","Orth-Sparse",5,-4.5
"VB72C","asynch","Orth-Sparse",6,-5.5
"VB72C","asynch","Orth-Sparse",7,-6.5
"VB72C","asynch","Orth-Sparse",8,-7.5
"VB72C","asynch","Orth-Sparse",9,-8.5
"VB72C","asynch","Orth-Sparse",10,-9.5
"VB72C","asynch","Orth-Sparse",11,-10.5
"VB72C","asynch","Orth-Sparse",12,-11.5
"VB72C","asynch","Orth-Sparse",13,-12.5
"GE074","asynch","Tri-Sparse",1,1
"GE074","asynch","Tri-Sparse",2,2
"GE074","asynch","Tri-Sparse",3,3
"GE074","asynch","Tri-Sparse",4,4
"GE074","asynch","Tri-Sparse",5,5
"GE074","asynch","Tri-Sparse",6,6
"GE074","asynch","Tri-Sparse",7,7
"GE074","asynch","Tri-Sparse",8,8
"GE074","asynch","Tri-Sparse",9,9
"GE074","asynch","Tri-Sparse",10,10
"GE074","asynch","Tri-Sparse",11,11
"GE074","asynch","Tri-Sparse",12,12
"GE074","asynch","Tri-Sparse",13,13
"Y0KJD","asynch","Tri-Sparse",1,-1
"Y0KJD","asynch","Tri-Sparse",2,-2
"Y0KJD","asynch","Tri-Sparse",3,-3
"Y0KJD","asynch","Tri-Sparse",4,-4
"Y0KJD","asynch","Tri-Sparse",5,-4.5
"Y0KJD","asynch","Tri-Sparse",6,-5.5
"Y0KJD","asynch","Tri-Sparse",7,-6.5
"Y0KJD","asynch","Tri-Sparse",8,-7
"Y0KJD","asynch","Tri-Sparse",9,-8
"Y0KJD","asynch","Tri-Sparse",10,-9
"Y0KJD","asynch","Tri-Sparse",11,-10
"Y0KJD","asynch","Tri-Sparse",12,-11
"Y0KJD","asynch","Tri-Sparse",13,-12
"ZD2Q8","asynch","Orth-Grid",1,-1
"ZD2Q8","asynch","Orth-Grid",2,-2
"ZD2Q8","asynch","Orth-Grid",3,-3
"ZD2Q8","asynch","Orth-Grid",4,-3.5
"ZD2Q8","asynch","Orth-Grid",5,-3.5
"ZD2Q8","asynch","Orth-Grid",6,-4.5
"ZD2Q8","asynch","Orth-Grid",7,-5.5
"ZD2Q8","asynch","Orth-Grid",8,-6.5
"ZD2Q8","asynch","Orth-Grid",9,-7.5
"ZD2Q8","asynch","Orth-Grid",10,-8.5
"ZD2Q8","asynch","Orth-Grid",11,-9.5
"ZD2Q8","asynch","Orth-Grid",12,-10.5
"ZD2Q8","asynch","Orth-Grid",13,-11.5
"AKA30","asynch","Orth-Sparse",1,-1
"AKA30","asynch","Orth-Sparse",2,-2
"AKA30","asynch","Orth-Sparse",3,-3
"AKA30","asynch","Orth-Sparse",4,-4
"AKA30","asynch","Orth-Sparse",5,-4.5
"AKA30","asynch","Orth-Sparse",6,-5.5
"AKA30","asynch","Orth-Sparse",7,-6
"AKA30","asynch","Orth-Sparse",8,-7
"AKA30","asynch","Orth-Sparse",9,-8
"AKA30","asynch","Orth-Sparse",10,-9
"AKA30","asynch","Orth-Sparse",11,-10
"AKA30","asynch","Orth-Sparse",12,-11
"AKA30","asynch","Orth-Sparse",13,-12
"WDBTE","asynch","Tri-Sparse",1,-0.5
"WDBTE","asynch","Tri-Sparse",2,0
"WDBTE","asynch","Tri-Sparse",3,1
"WDBTE","asynch","Tri-Sparse",4,2
"WDBTE","asynch","Tri-Sparse",5,3
"WDBTE","asynch","Tri-Sparse",6,2
"WDBTE","asynch","Tri-Sparse",7,3
"WDBTE","asynch","Tri-Sparse",8,4
"WDBTE","asynch","Tri-Sparse",9,5
"WDBTE","asynch","Tri-Sparse",10,6
"WDBTE","asynch","Tri-Sparse",11,7
"WDBTE","asynch","Tri-Sparse",12,8
"WDBTE","asynch","Tri-Sparse",13,9
"84U87","asynch","Orth-Grid",1,-1
"84U87","asynch","Orth-Grid",2,-2
"84U87","asynch","Orth-Grid",3,-2.5
"84U87","asynch","Orth-Grid",4,-3
"84U87","asynch","Orth-Grid",5,-3
"84U87","asynch","Orth-Grid",6,-3.5
"84U87","asynch","Orth-Grid",7,-3.5
"84U87","asynch","Orth-Grid",8,-4.5
"84U87","asynch","Orth-Grid",9,-5.5
"84U87","asynch","Orth-Grid",10,-6.5
"84U87","asynch","Orth-Grid",11,-7.5
"84U87","asynch","Orth-Grid",12,-8.5
"84U87","asynch","Orth-Grid",13,-9.5
"FK309","asynch","Orth-Grid",1,1
"FK309","asynch","Orth-Grid",2,2
"FK309","asynch","Orth-Grid",3,3
"FK309","asynch","Orth-Grid",4,4
"FK309","asynch","Orth-Grid",5,5
"FK309","asynch","Orth-Grid",6,5.5
"FK309","asynch","Orth-Grid",7,6.5
"FK309","asynch","Orth-Grid",8,7.5
"FK309","asynch","Orth-Grid",9,8.5
"FK309","asynch","Orth-Grid",10,9.5
"FK309","asynch","Orth-Grid",11,10.5
"FK309","asynch","Orth-Grid",12,11.5
"FK309","asynch","Orth-Grid",13,12.5
"65T7K","asynch","Orth-Grid",1,-1
"65T7K","asynch","Orth-Grid",2,-2
"65T7K","asynch","Orth-Grid",3,-2.5
"65T7K","asynch","Orth-Grid",4,-3
"65T7K","asynch","Orth-Grid",5,-2
"65T7K","asynch","Orth-Grid",6,-3
"65T7K","asynch","Orth-Grid",7,-3.5
"65T7K","asynch","Orth-Grid",8,-4
"65T7K","asynch","Orth-Grid",9,-5
"65T7K","asynch","Orth-Grid",10,-6
"65T7K","asynch","Orth-Grid",11,-6.5
"65T7K","asynch","Orth-Grid",12,-7.5
"65T7K","asynch","Orth-Grid",13,-8.5
"CC9FZ","asynch","Tri-Sparse",1,-1
"CC9FZ","asynch","Tri-Sparse",2,-2
"CC9FZ","asynch","Tri-Sparse",3,-2.5
"CC9FZ","asynch","Tri-Sparse",4,-3.5
"CC9FZ","asynch","Tri-Sparse",5,-4
"CC9FZ","asynch","Tri-Sparse",6,-5
"CC9FZ","asynch","Tri-Sparse",7,-6
"CC9FZ","asynch","Tri-Sparse",8,-6.5
"CC9FZ","asynch","Tri-Sparse",9,-7.5
"CC9FZ","asynch","Tri-Sparse",10,-8.5
"CC9FZ","asynch","Tri-Sparse",11,-8.5
"CC9FZ","asynch","Tri-Sparse",12,-8.5
"CC9FZ","asynch","Tri-Sparse",13,-9.5
"CWH23","asynch","Orth-Grid",1,-1
"CWH23","asynch","Orth-Grid",2,-2
"CWH23","asynch","Orth-Grid",3,-3
"CWH23","asynch","Orth-Grid",4,-4
"CWH23","asynch","Orth-Grid",5,-5
"CWH23","asynch","Orth-Grid",6,-6
"CWH23","asynch","Orth-Grid",7,-6.5
"CWH23","asynch","Orth-Grid",8,-7.5
"CWH23","asynch","Orth-Grid",9,-8.5
"CWH23","asynch","Orth-Grid",10,-9.5
"CWH23","asynch","Orth-Grid",11,-10.5
"CWH23","asynch","Orth-Grid",12,-11.5
"CWH23","asynch","Orth-Grid",13,-12.5
"ETO0B","asynch","Orth-Sparse",1,0.5
"ETO0B","asynch","Orth-Sparse",2,1.5
"ETO0B","asynch","Orth-Sparse",3,2.5
"ETO0B","asynch","Orth-Sparse",4,3.5
"ETO0B","asynch","Orth-Sparse",5,4.5
"ETO0B","asynch","Orth-Sparse",6,5.5
"ETO0B","asynch","Orth-Sparse",7,6.5
"ETO0B","asynch","Orth-Sparse",8,7.5
"ETO0B","asynch","Orth-Sparse",9,8.5
"ETO0B","asynch","Orth-Sparse",10,9.5
"ETO0B","asynch","Orth-Sparse",11,10.5
"ETO0B","asynch","Orth-Sparse",12,11.5
"ETO0B","asynch","Orth-Sparse",13,12.5
"DY0BB","asynch","Tri-Sparse",1,-1
"DY0BB","asynch","Tri-Sparse",2,-2
"DY0BB","asynch","Tri-Sparse",3,-3
"DY0BB","asynch","Tri-Sparse",4,-4
"DY0BB","asynch","Tri-Sparse",5,-4.5
"DY0BB","asynch","Tri-Sparse",6,-5.5
"DY0BB","asynch","Tri-Sparse",7,-6.5
"DY0BB","asynch","Tri-Sparse",8,-7.5
"DY0BB","asynch","Tri-Sparse",9,-8.5
"DY0BB","asynch","Tri-Sparse",10,-9.5
"DY0BB","asynch","Tri-Sparse",11,-10.5
"DY0BB","asynch","Tri-Sparse",12,-10.5
"DY0BB","asynch","Tri-Sparse",13,-11.5
"YQWHV","asynch","Orth-Grid",1,-1
"YQWHV","asynch","Orth-Grid",2,-2
"YQWHV","asynch","Orth-Grid",3,-3
"YQWHV","asynch","Orth-Grid",4,-4
"YQWHV","asynch","Orth-Grid",5,-5
"YQWHV","asynch","Orth-Grid",6,-6
"YQWHV","asynch","Orth-Grid",7,-6.5
"YQWHV","asynch","Orth-Grid",8,-7.5
"YQWHV","asynch","Orth-Grid",9,-8.5
"YQWHV","asynch","Orth-Grid",10,-9.5
"YQWHV","asynch","Orth-Grid",11,-10.5
"YQWHV","asynch","Orth-Grid",12,-10.5
"YQWHV","asynch","Orth-Grid",13,-11.5
"6JR8O","asynch","Orth-Grid",1,-1
"6JR8O","asynch","Orth-Grid",2,-0.5
"6JR8O","asynch","Orth-Grid",3,0.5
"6JR8O","asynch","Orth-Grid",4,1.5
"6JR8O","asynch","Orth-Grid",5,2.5
"6JR8O","asynch","Orth-Grid",6,3
"6JR8O","asynch","Orth-Grid",7,4
"6JR8O","asynch","Orth-Grid",8,5
"6JR8O","asynch","Orth-Grid",9,6
"6JR8O","asynch","Orth-Grid",10,7
"6JR8O","asynch","Orth-Grid",11,6.5
"6JR8O","asynch","Orth-Grid",12,7.5
"6JR8O","asynch","Orth-Grid",13,8.5
"Q0QCR","asynch","Orth-Full",1,-1
"Q0QCR","asynch","Orth-Full",2,-2
"Q0QCR","asynch","Orth-Full",3,-3
"Q0QCR","asynch","Orth-Full",4,-4
"Q0QCR","asynch","Orth-Full",5,-3
"Q0QCR","asynch","Orth-Full",6,-4
"Q0QCR","asynch","Orth-Full",7,-4.5
"Q0QCR","asynch","Orth-Full",8,-5.5
"Q0QCR","asynch","Orth-Full",9,-6.5
"Q0QCR","asynch","Orth-Full",10,-7.5
"Q0QCR","asynch","Orth-Full",11,-8.5
"Q0QCR","asynch","Orth-Full",12,-9.5
"Q0QCR","asynch","Orth-Full",13,-10.5
"304O6","asynch","Tri-Sparse",1,-1
"304O6","asynch","Tri-Sparse",2,-0.5
"304O6","asynch","Tri-Sparse",3,-1
"304O6","asynch","Tri-Sparse",4,0
"304O6","asynch","Tri-Sparse",5,0
"304O6","asynch","Tri-Sparse",6,-1
"304O6","asynch","Tri-Sparse",7,-1
"304O6","asynch","Tri-Sparse",8,-2
"304O6","asynch","Tri-Sparse",9,-3
"304O6","asynch","Tri-Sparse",10,-4
"304O6","asynch","Tri-Sparse",11,-5
"304O6","asynch","Tri-Sparse",12,-6
"304O6","asynch","Tri-Sparse",13,-6
"UBKOH","asynch","Orth-Sparse",1,-1
"UBKOH","asynch","Orth-Sparse",2,-2
"UBKOH","asynch","Orth-Sparse",3,-3
"UBKOH","asynch","Orth-Sparse",4,-4
"UBKOH","asynch","Orth-Sparse",5,-5
"UBKOH","asynch","Orth-Sparse",6,-6
"UBKOH","asynch","Orth-Sparse",7,-7
"UBKOH","asynch","Orth-Sparse",8,-8
"UBKOH","asynch","Orth-Sparse",9,-9
"UBKOH","asynch","Orth-Sparse",10,-10
"UBKOH","asynch","Orth-Sparse",11,-11
"UBKOH","asynch","Orth-Sparse",12,-12
"UBKOH","asynch","Orth-Sparse",13,-13
"7D8TQ","asynch","Orth-Full",1,-1
"7D8TQ","asynch","Orth-Full",2,-2
"7D8TQ","asynch","Orth-Full",3,-3
"7D8TQ","asynch","Orth-Full",4,-4
"7D8TQ","asynch","Orth-Full",5,-5
"7D8TQ","asynch","Orth-Full",6,-6
"7D8TQ","asynch","Orth-Full",7,-7
"7D8TQ","asynch","Orth-Full",8,-8
"7D8TQ","asynch","Orth-Full",9,-9
"7D8TQ","asynch","Orth-Full",10,-10
"7D8TQ","asynch","Orth-Full",11,-10.5
"7D8TQ","asynch","Orth-Full",12,-11.5
"7D8TQ","asynch","Orth-Full",13,-12.5
"AQ3YT","asynch","Orth-Full",1,-1
"AQ3YT","asynch","Orth-Full",2,-2
"AQ3YT","asynch","Orth-Full",3,-3
"AQ3YT","asynch","Orth-Full",4,-3.5
"AQ3YT","asynch","Orth-Full",5,-4
"AQ3YT","asynch","Orth-Full",6,-5
"AQ3YT","asynch","Orth-Full",7,-6
"AQ3YT","asynch","Orth-Full",8,-7
"AQ3YT","asynch","Orth-Full",9,-8
"AQ3YT","asynch","Orth-Full",10,-9
"AQ3YT","asynch","Orth-Full",11,-9.5
"AQ3YT","asynch","Orth-Full",12,-10.5
"AQ3YT","asynch","Orth-Full",13,-11.5
"Y15SK","asynch","Orth-Full",1,-1
"Y15SK","asynch","Orth-Full",2,-2
"Y15SK","asynch","Orth-Full",3,-3
"Y15SK","asynch","Orth-Full",4,-4
"Y15SK","asynch","Orth-Full",5,-4.5
"Y15SK","asynch","Orth-Full",6,-5.5
"Y15SK","asynch","Orth-Full",7,-4.5
"Y15SK","asynch","Orth-Full",8,-5
"Y15SK","asynch","Orth-Full",9,-6
"Y15SK","asynch","Orth-Full",10,-7
"Y15SK","asynch","Orth-Full",11,-8
"Y15SK","asynch","Orth-Full",12,-9
"Y15SK","asynch","Orth-Full",13,-8
"9J5H4","asynch","Orth-Full",1,-1
"9J5H4","asynch","Orth-Full",2,-2
"9J5H4","asynch","Orth-Full",3,-3
"9J5H4","asynch","Orth-Full",4,-4
"9J5H4","asynch","Orth-Full",5,-5
"9J5H4","asynch","Orth-Full",6,-6
"9J5H4","asynch","Orth-Full",7,-7
"9J5H4","asynch","Orth-Full",8,-8
"9J5H4","asynch","Orth-Full",9,-9
"9J5H4","asynch","Orth-Full",10,-10
"9J5H4","asynch","Orth-Full",11,-11
"9J5H4","asynch","Orth-Full",12,-12
"9J5H4","asynch","Orth-Full",13,-13
"9XBWA","asynch","Orth-Full",1,-1
"9XBWA","asynch","Orth-Full",2,-2
"9XBWA","asynch","Orth-Full",3,-2.5
"9XBWA","asynch","Orth-Full",4,-3
"9XBWA","asynch","Orth-Full",5,-2
"9XBWA","asynch","Orth-Full",6,-3
"9XBWA","asynch","Orth-Full",7,-3.5
"9XBWA","asynch","Orth-Full",8,-4
"9XBWA","asynch","Orth-Full",9,-5
"9XBWA","asynch","Orth-Full",10,-6
"9XBWA","asynch","Orth-Full",11,-6.5
"9XBWA","asynch","Orth-Full",12,-7
"9XBWA","asynch","Orth-Full",13,-6
"8PKQF","asynch","Orth-Full",1,-1
"8PKQF","asynch","Orth-Full",2,0
"8PKQF","asynch","Orth-Full",3,1
"8PKQF","asynch","Orth-Full",4,2
"8PKQF","asynch","Orth-Full",5,3
"8PKQF","asynch","Orth-Full",6,4
"8PKQF","asynch","Orth-Full",7,3.5
"8PKQF","asynch","Orth-Full",8,4.5
"8PKQF","asynch","Orth-Full",9,5.5
"8PKQF","asynch","Orth-Full",10,6.5
"8PKQF","asynch","Orth-Full",11,7.5
"8PKQF","asynch","Orth-Full",12,8.5
"8PKQF","asynch","Orth-Full",13,9.5
"2FRZX","asynch","Orth-Full",1,-1
"2FRZX","asynch","Orth-Full",2,-2
"2FRZX","asynch","Orth-Full",3,-2.5
"2FRZX","asynch","Orth-Full",4,-3.5
"2FRZX","asynch","Orth-Full",5,-2.5
"2FRZX","asynch","Orth-Full",6,-3.5
"2FRZX","asynch","Orth-Full",7,-4.5
"2FRZX","asynch","Orth-Full",8,-5.5
"2FRZX","asynch","Orth-Full",9,-6.5
"2FRZX","asynch","Orth-Full",10,-7.5
"2FRZX","asynch","Orth-Full",11,-8.5
"2FRZX","asynch","Orth-Full",12,-9.5
