"subject","mode","pretty_condition","question","score"
"NV47T","asynch","impasse",7,-3.5
"NV47T","asynch","impasse",8,-4.5
"NV47T","asynch","impasse",9,-5.5
"NV47T","asynch","impasse",10,-6.5
"NV47T","asynch","impasse",11,-7.5
"NV47T","asynch","impasse",12,-8
"NV47T","asynch","impasse",13,-9
"XKX1V","asynch","impasse",1,0
"XKX1V","asynch","impasse",2,0.5
"XKX1V","asynch","impasse",3,0
"XKX1V","asynch","impasse",4,-0.5
"XKX1V","asynch","impasse",5,0.5
"XKX1V","asynch","impasse",6,-0.5
"XKX1V","asynch","impasse",7,-1
"XKX1V","asynch","impasse",8,-1
"XKX1V","asynch","impasse",9,-2
"XKX1V","asynch","impasse",10,-3
"XKX1V","asynch","impasse",11,-4
"XKX1V","asynch","impasse",12,-5
"XKX1V","asynch","impasse",13,-5
"F4XPD","asynch","control",1,-1
"F4XPD","asynch","control",2,-2
"F4XPD","asynch","control",3,-3
"F4XPD","asynch","control",4,-4
"F4XPD","asynch","control",5,-4.5
"F4XPD","asynch","control",6,-5.5
"F4XPD","asynch","control",7,-6.5
"F4XPD","asynch","control",8,-7.5
"F4XPD","asynch","control",9,-8.5
"F4XPD","asynch","control",10,-9.5
"F4XPD","asynch","control",11,-10.5
"F4XPD","asynch","control",12,-11.5
"F4XPD","asynch","control",13,-12.5
"CLV1E","asynch","impasse",1,-1
"CLV1E","asynch","impasse",2,-1
"CLV1E","asynch","impasse",3,-0.5
"CLV1E","asynch","impasse",4,0.5
"CLV1E","asynch","impasse",5,0
"CLV1E","asynch","impasse",6,1
"CLV1E","asynch","impasse",7,2
"CLV1E","asynch","impasse",8,3
"CLV1E","asynch","impasse",9,4
"CLV1E","asynch","impasse",10,5
"CLV1E","asynch","impasse",11,6
"CLV1E","asynch","impasse",12,7
"CLV1E","asynch","impasse",13,8
"BYKF0","asynch","control",1,-1
"BYKF0","asynch","control",2,-2
"BYKF0","asynch","control",3,-3
"BYKF0","asynch","control",4,-4
"BYKF0","asynch","control",5,-4.5
"BYKF0","asynch","control",6,-5.5
"BYKF0","asynch","control",7,-6.5
"BYKF0","asynch","control",8,-7.5
"BYKF0","asynch","control",9,-8.5
"BYKF0","asynch","control",10,-9.5
"BYKF0","asynch","control",11,-10.5
"BYKF0","asynch","control",12,-11.5
"BYKF0","asynch","control",13,-12.5
"OHLRP","asynch","control",1,-0.5
"OHLRP","asynch","control",2,0
"OHLRP","asynch","control",3,0.5
"OHLRP","asynch","control",4,0.5
"OHLRP","asynch","control",5,0
"OHLRP","asynch","control",6,-0.5
"OHLRP","asynch","control",7,-1
"OHLRP","asynch","control",8,-1.5
"OHLRP","asynch","control",9,-1.5
"OHLRP","asynch","control",10,-1
"OHLRP","asynch","control",11,-1
"OHLRP","asynch","control",12,-2
"OHLRP","asynch","control",13,-2.5
"K7HSV","asynch","impasse",1,0
"K7HSV","asynch","impasse",2,0
"K7HSV","asynch","impasse",3,0.5
"K7HSV","asynch","impasse",4,0.5
"K7HSV","asynch","impasse",5,1.5
"K7HSV","asynch","impasse",6,0.5
"K7HSV","asynch","impasse",7,0.5
"K7HSV","asynch","impasse",8,1
"K7HSV","asynch","impasse",9,0
"K7HSV","asynch","impasse",10,-1
"K7HSV","asynch","impasse",11,-1.5
"K7HSV","asynch","impasse",12,-1.5
"K7HSV","asynch","impasse",13,-1.5
"BK0TH","asynch","control",1,-1
"BK0TH","asynch","control",2,-2
"BK0TH","asynch","control",3,-3
"BK0TH","asynch","control",4,-4
"BK0TH","asynch","control",5,-5
"BK0TH","asynch","control",6,-6
"BK0TH","asynch","control",7,-7
"BK0TH","asynch","control",8,-8
"BK0TH","asynch","control",9,-9
"BK0TH","asynch","control",10,-10
"BK0TH","asynch","control",11,-11
"BK0TH","asynch","control",12,-12
"BK0TH","asynch","control",13,-13
"SV1K5","asynch","control",1,-1
"SV1K5","asynch","control",2,-2
"SV1K5","asynch","control",3,-3
"SV1K5","asynch","control",4,-4
"SV1K5","asynch","control",5,-5
"SV1K5","asynch","control",6,-6
"SV1K5","asynch","control",7,-7
"SV1K5","asynch","control",8,-8
"SV1K5","asynch","control",9,-9
"SV1K5","asynch","control",10,-10
"SV1K5","asynch","control",11,-11
"SV1K5","asynch","control",12,-12
"SV1K5","asynch","control",13,-13
"9EYZ0","asynch","impasse",1,0.5
"9EYZ0","asynch","impasse",2,1.5
"9EYZ0","asynch","impasse",3,2.5
"9EYZ0","asynch","impasse",4,3.5
"9EYZ0","asynch","impasse",5,4.5
"9EYZ0","asynch","impasse",6,5.5
"9EYZ0","asynch","impasse",7,6
"9EYZ0","asynch","impasse",8,7
"9EYZ0","asynch","impasse",9,6
"9EYZ0","asynch","impasse",10,7
"9EYZ0","asynch","impasse",11,8
"9EYZ0","asynch","impasse",12,9
"9EYZ0","asynch","impasse",13,10
"0EMZW","asynch","impasse",1,1
"0EMZW","asynch","impasse",2,2
"0EMZW","asynch","impasse",3,3
"0EMZW","asynch","impasse",4,4
"0EMZW","asynch","impasse",5,5
"0EMZW","asynch","impasse",6,6
"0EMZW","asynch","impasse",7,7
"0EMZW","asynch","impasse",8,8
"0EMZW","asynch","impasse",9,9
"0EMZW","asynch","impasse",10,10
"0EMZW","asynch","impasse",11,11
"0EMZW","asynch","impasse",12,12
"0EMZW","asynch","impasse",13,13
"KEMWH","asynch","control",1,-1
"KEMWH","asynch","control",2,-2
"KEMWH","asynch","control",3,-3
"KEMWH","asynch","control",4,-4
"KEMWH","asynch","control",5,-3
"KEMWH","asynch","control",6,-4
"KEMWH","asynch","control",7,-5
"KEMWH","asynch","control",8,-5.5
"KEMWH","asynch","control",9,-6.5
"KEMWH","asynch","control",10,-7.5
"KEMWH","asynch","control",11,-8
"KEMWH","asynch","control",12,-9
"KEMWH","asynch","control",13,-9.5
"TBQB2","asynch","impasse",1,0
"TBQB2","asynch","impasse",2,0
"TBQB2","asynch","impasse",3,1
"TBQB2","asynch","impasse",4,2
"TBQB2","asynch","impasse",5,3
"TBQB2","asynch","impasse",6,4
"TBQB2","asynch","impasse",7,5
"TBQB2","asynch","impasse",8,6
"TBQB2","asynch","impasse",9,7
"TBQB2","asynch","impasse",10,8
"TBQB2","asynch","impasse",11,9
"TBQB2","asynch","impasse",12,10
"TBQB2","asynch","impasse",13,11
"MM806","asynch","impasse",1,0
"MM806","asynch","impasse",2,0
"MM806","asynch","impasse",3,0
"MM806","asynch","impasse",4,-1
"MM806","asynch","impasse",5,-2
"MM806","asynch","impasse",6,-3
"MM806","asynch","impasse",7,-4
"MM806","asynch","impasse",8,-5
"MM806","asynch","impasse",9,-6
"MM806","asynch","impasse",10,-7
"MM806","asynch","impasse",11,-7.5
"MM806","asynch","impasse",12,-8.5
"MM806","asynch","impasse",13,-9.5
"S0WU7","asynch","impasse",1,1
"S0WU7","asynch","impasse",2,2
"S0WU7","asynch","impasse",3,3
"S0WU7","asynch","impasse",4,4
"S0WU7","asynch","impasse",5,3
"S0WU7","asynch","impasse",6,4
"S0WU7","asynch","impasse",7,3
"S0WU7","asynch","impasse",8,4
"S0WU7","asynch","impasse",9,5
"S0WU7","asynch","impasse",10,6
"S0WU7","asynch","impasse",11,5.5
"S0WU7","asynch","impasse",12,6.5
"S0WU7","asynch","impasse",13,7.5
"Y0MZ6","asynch","control",1,-1
"Y0MZ6","asynch","control",2,-2
"Y0MZ6","asynch","control",3,-2.5
"Y0MZ6","asynch","control",4,-3.5
"Y0MZ6","asynch","control",5,-2.5
"Y0MZ6","asynch","control",6,-3.5
"Y0MZ6","asynch","control",7,-4.5
"Y0MZ6","asynch","control",8,-5.5
"Y0MZ6","asynch","control",9,-4.5
"Y0MZ6","asynch","control",10,-5.5
"Y0MZ6","asynch","control",11,-6.5
"Y0MZ6","asynch","control",12,-7.5
"Y0MZ6","asynch","control",13,-8.5
"8V8HJ","asynch","control",1,-1
"8V8HJ","asynch","control",2,-2
"8V8HJ","asynch","control",3,-1.5
"8V8HJ","asynch","control",4,-2
"8V8HJ","asynch","control",5,-3
"8V8HJ","asynch","control",6,-4
"8V8HJ","asynch","control",7,-4.5
"8V8HJ","asynch","control",8,-4
"8V8HJ","asynch","control",9,-5
"8V8HJ","asynch","control",10,-6
"8V8HJ","asynch","control",11,-7
"8V8HJ","asynch","control",12,-8
"8V8HJ","asynch","control",13,-9
"8BB1M","asynch","control",1,-1
"8BB1M","asynch","control",2,-2
"8BB1M","asynch","control",3,-3
"8BB1M","asynch","control",4,-4
"8BB1M","asynch","control",5,-4.5
"8BB1M","asynch","control",6,-5.5
"8BB1M","asynch","control",7,-6
"8BB1M","asynch","control",8,-7
"8BB1M","asynch","control",9,-8
"8BB1M","asynch","control",10,-9
"8BB1M","asynch","control",11,-10
"8BB1M","asynch","control",12,-11
"8BB1M","asynch","control",13,-12
"WRHPM","asynch","impasse",1,1
"WRHPM","asynch","impasse",2,2
"WRHPM","asynch","impasse",3,3
"WRHPM","asynch","impasse",4,4
"WRHPM","asynch","impasse",5,5
"WRHPM","asynch","impasse",6,6
"WRHPM","asynch","impasse",7,6.5
"WRHPM","asynch","impasse",8,7.5
"WRHPM","asynch","impasse",9,8.5
"WRHPM","asynch","impasse",10,8.5
"WRHPM","asynch","impasse",11,9.5
"WRHPM","asynch","impasse",12,10.5
"WRHPM","asynch","impasse",13,11.5
"77SKE","asynch","control",1,1
"77SKE","asynch","control",2,2
"77SKE","asynch","control",3,1
"77SKE","asynch","control",4,0.5
"77SKE","asynch","control",5,0
"77SKE","asynch","control",6,-1
"77SKE","asynch","control",7,-2
"77SKE","asynch","control",8,-2.5
"77SKE","asynch","control",9,-3.5
"77SKE","asynch","control",10,-4.5
"77SKE","asynch","control",11,-5
"77SKE","asynch","control",12,-6
"77SKE","asynch","control",13,-7
"K7HM9","asynch","control",1,1
"K7HM9","asynch","control",2,2
"K7HM9","asynch","control",3,3
"K7HM9","asynch","control",4,4
"K7HM9","asynch","control",5,5
"K7HM9","asynch","control",6,6
"K7HM9","asynch","control",7,7
"K7HM9","asynch","control",8,8
"K7HM9","asynch","control",9,9
"K7HM9","asynch","control",10,10
"K7HM9","asynch","control",11,11
"K7HM9","asynch","control",12,12
"K7HM9","asynch","control",13,13
"EMKFA","asynch","impasse",1,0.5
"EMKFA","asynch","impasse",2,1.5
"EMKFA","asynch","impasse",3,2
"EMKFA","asynch","impasse",4,2.5
"EMKFA","asynch","impasse",5,3.5
"EMKFA","asynch","impasse",6,4.5
"EMKFA","asynch","impasse",7,4
"EMKFA","asynch","impasse",8,5
"EMKFA","asynch","impasse",9,4
"EMKFA","asynch","impasse",10,3
"EMKFA","asynch","impasse",11,2.5
"EMKFA","asynch","impasse",12,3.5
"EMKFA","asynch","impasse",13,4.5
"S8NY4","asynch","control",1,-1
"S8NY4","asynch","control",2,-2
"S8NY4","asynch","control",3,-1.5
"S8NY4","asynch","control",4,-2.5
"S8NY4","asynch","control",5,-1.5
"S8NY4","asynch","control",6,-2.5
"S8NY4","asynch","control",7,-3
"S8NY4","asynch","control",8,-4
"S8NY4","asynch","control",9,-5
"S8NY4","asynch","control",10,-6
"S8NY4","asynch","control",11,-7
"S8NY4","asynch","control",12,-8
"S8NY4","asynch","control",13,-8.5
"YAFMA","asynch","impasse",1,-1
"YAFMA","asynch","impasse",2,-2
"YAFMA","asynch","impasse",3,-3
"YAFMA","asynch","impasse",4,-4
"YAFMA","asynch","impasse",5,-4.5
"YAFMA","asynch","impasse",6,-5.5
"YAFMA","asynch","impasse",7,-6
"YAFMA","asynch","impasse",8,-6.5
"YAFMA","asynch","impasse",9,-7
"YAFMA","asynch","impasse",10,-7.5
"YAFMA","asynch","impasse",11,-8
"YAFMA","asynch","impasse",12,-8.5
"YAFMA","asynch","impasse",13,-9
"PQA54","asynch","control",1,-1
"PQA54","asynch","control",2,-2
"PQA54","asynch","control",3,-1.5
"PQA54","asynch","control",4,-2.5
"PQA54","asynch","control",5,-3
"PQA54","asynch","control",6,-4
"PQA54","asynch","control",7,-5
"PQA54","asynch","control",8,-6
"PQA54","asynch","control",9,-7
"PQA54","asynch","control",10,-8
"PQA54","asynch","control",11,-9
"PQA54","asynch","control",12,-10
"PQA54","asynch","control",13,-11
"FDRWD","asynch","control",1,-1
"FDRWD","asynch","control",2,-2
"FDRWD","asynch","control",3,-3
"FDRWD","asynch","control",4,-4
"FDRWD","asynch","control",5,-5
"FDRWD","asynch","control",6,-6
"FDRWD","asynch","control",7,-7
"FDRWD","asynch","control",8,-8
"FDRWD","asynch","control",9,-9
"FDRWD","asynch","control",10,-10
"FDRWD","asynch","control",11,-11
"FDRWD","asynch","control",12,-12
"FDRWD","asynch","control",13,-13
"U820R","asynch","control",1,-1
"U820R","asynch","control",2,-2
"U820R","asynch","control",3,-3
"U820R","asynch","control",4,-4
"U820R","asynch","control",5,-4.5
"U820R","asynch","control",6,-5.5
"U820R","asynch","control",7,-6
"U820R","asynch","control",8,-7
"U820R","asynch","control",9,-8
"U820R","asynch","control",10,-9
"U820R","asynch","control",11,-10
"U820R","asynch","control",12,-11
"U820R","asynch","control",13,-12
"UH8DS","asynch","impasse",1,0
"UH8DS","asynch","impasse",2,0
"UH8DS","asynch","impasse",3,0
"UH8DS","asynch","impasse",4,-1
"UH8DS","asynch","impasse",5,-1
"UH8DS","asynch","impasse",6,-2
"UH8DS","asynch","impasse",7,-3
"UH8DS","asynch","impasse",8,-4
"UH8DS","asynch","impasse",9,-5
"UH8DS","asynch","impasse",10,-6
"UH8DS","asynch","impasse",11,-7
"UH8DS","asynch","impasse",12,-8
"UH8DS","asynch","impasse",13,-9
"UQTQ6","asynch","control",1,-1
"UQTQ6","asynch","control",2,-2
"UQTQ6","asynch","control",3,-3
"UQTQ6","asynch","control",4,-4
"UQTQ6","asynch","control",5,-5
"UQTQ6","asynch","control",6,-6
"UQTQ6","asynch","control",7,-6.5
"UQTQ6","asynch","control",8,-7.5
"UQTQ6","asynch","control",9,-8.5
"UQTQ6","asynch","control",10,-9.5
"UQTQ6","asynch","control",11,-10.5
"UQTQ6","asynch","control",12,-11.5
"UQTQ6","asynch","control",13,-12.5
"PJYUH","asynch","impasse",1,1
"PJYUH","asynch","impasse",2,2
"PJYUH","asynch","impasse",3,3
"PJYUH","asynch","impasse",4,4
"PJYUH","asynch","impasse",5,5
"PJYUH","asynch","impasse",6,6
"PJYUH","asynch","impasse",7,7
"PJYUH","asynch","impasse",8,8
"PJYUH","asynch","impasse",9,9
"PJYUH","asynch","impasse",10,10
"PJYUH","asynch","impasse",11,11
"PJYUH","asynch","impasse",12,12
"PJYUH","asynch","impasse",13,13
"60VNG","asynch","impasse",1,-1
"60VNG","asynch","impasse",2,-1
"60VNG","asynch","impasse",3,-1
"60VNG","asynch","impasse",4,-2
"60VNG","asynch","impasse",5,-2
"60VNG","asynch","impasse",6,-3
"60VNG","asynch","impasse",7,-4
"60VNG","asynch","impasse",8,-5
"60VNG","asynch","impasse",9,-6
"60VNG","asynch","impasse",10,-7
"60VNG","asynch","impasse",11,-7.5
"60VNG","asynch","impasse",12,-8
"60VNG","asynch","impasse",13,-8.5
"EA6YH","asynch","control",1,-1
"EA6YH","asynch","control",2,-2
"EA6YH","asynch","control",3,-3
"EA6YH","asynch","control",4,-3.5
"EA6YH","asynch","control",5,-3
"EA6YH","asynch","control",6,-4
"EA6YH","asynch","control",7,-5
"EA6YH","asynch","control",8,-5.5
"EA6YH","asynch","control",9,-6.5
"EA6YH","asynch","control",10,-7.5
"EA6YH","asynch","control",11,-8
"EA6YH","asynch","control",12,-8
"EA6YH","asynch","control",13,-9
"UO0XA","asynch","impasse",1,0
"UO0XA","asynch","impasse",2,0
"UO0XA","asynch","impasse",3,-0.5
"UO0XA","asynch","impasse",4,-1
"UO0XA","asynch","impasse",5,0
"UO0XA","asynch","impasse",6,-1
"UO0XA","asynch","impasse",7,-2
"UO0XA","asynch","impasse",8,-3
"UO0XA","asynch","impasse",9,-4
"UO0XA","asynch","impasse",10,-5
"UO0XA","asynch","impasse",11,-6
"UO0XA","asynch","impasse",12,-5.5
"UO0XA","asynch","impasse",13,-6.5
"6VLV8","asynch","impasse",1,0
"6VLV8","asynch","impasse",2,-0.5
"6VLV8","asynch","impasse",3,-0.5
"6VLV8","asynch","impasse",4,-1.5
"6VLV8","asynch","impasse",5,-1
"6VLV8","asynch","impasse",6,-2
"6VLV8","asynch","impasse",7,-3
"6VLV8","asynch","impasse",8,-4
"6VLV8","asynch","impasse",9,-5
"6VLV8","asynch","impasse",10,-6
"6VLV8","asynch","impasse",11,-6
"6VLV8","asynch","impasse",12,-7
"6VLV8","asynch","impasse",13,-7.5
"KPZTN","asynch","impasse",1,-1
"KPZTN","asynch","impasse",2,-0.5
"KPZTN","asynch","impasse",3,-1
"KPZTN","asynch","impasse",4,-1.5
"KPZTN","asynch","impasse",5,-0.5
"KPZTN","asynch","impasse",6,-1.5
"KPZTN","asynch","impasse",7,-1
"KPZTN","asynch","impasse",8,-1.5
"KPZTN","asynch","impasse",9,-2.5
"KPZTN","asynch","impasse",10,-3.5
"KPZTN","asynch","impasse",11,-4
"KPZTN","asynch","impasse",12,-4.5
"KPZTN","asynch","impasse",13,-3.5
"W8QQ3","asynch","impasse",1,1
"W8QQ3","asynch","impasse",2,2
"W8QQ3","asynch","impasse",3,3
"W8QQ3","asynch","impasse",4,4
"W8QQ3","asynch","impasse",5,5
"W8QQ3","asynch","impasse",6,6
"W8QQ3","asynch","impasse",7,7
"W8QQ3","asynch","impasse",8,8
"W8QQ3","asynch","impasse",9,9
"W8QQ3","asynch","impasse",10,10
"W8QQ3","asynch","impasse",11,11
"W8QQ3","asynch","impasse",12,12
"W8QQ3","asynch","impasse",13,13
"7BV0L","asynch","control",1,-1
"7BV0L","asynch","control",2,-2
"7BV0L","asynch","control",3,-3
"7BV0L","asynch","control",4,-4
"7BV0L","asynch","control",5,-5
"7BV0L","asynch","control",6,-6
"7BV0L","asynch","control",7,-7
"7BV0L","asynch","control",8,-7.5
"7BV0L","asynch","control",9,-8.5
"7BV0L","asynch","control",10,-9.5
"7BV0L","asynch","control",11,-10
"7BV0L","asynch","control",12,-11
"7BV0L","asynch","control",13,-12
"K5PDZ","asynch","control",1,1
"K5PDZ","asynch","control",2,2
"K5PDZ","asynch","control",3,3
"K5PDZ","asynch","control",4,4
"K5PDZ","asynch","control",5,5
"K5PDZ","asynch","control",6,6
"K5PDZ","asynch","control",7,7
"K5PDZ","asynch","control",8,8
"K5PDZ","asynch","control",9,9
"K5PDZ","asynch","control",10,10
"K5PDZ","asynch","control",11,11
"K5PDZ","asynch","control",12,12
"K5PDZ","asynch","control",13,13
"GB4TH","asynch","control",1,-1
"GB4TH","asynch","control",2,-2
"GB4TH","asynch","control",3,-1.5
"GB4TH","asynch","control",4,-2
"GB4TH","asynch","control",5,-1
"GB4TH","asynch","control",6,0
"GB4TH","asynch","control",7,-0.5
"GB4TH","asynch","control",8,-1
"GB4TH","asynch","control",9,-2
"GB4TH","asynch","control",10,-3
"GB4TH","asynch","control",11,-2
"GB4TH","asynch","control",12,-1
"GB4TH","asynch","control",13,0
"X8P7E","asynch","control",1,-1
"X8P7E","asynch","control",2,-2
"X8P7E","asynch","control",3,-3
"X8P7E","asynch","control",4,-3
"X8P7E","asynch","control",5,-2
"X8P7E","asynch","control",6,-3
"X8P7E","asynch","control",7,-4
"X8P7E","asynch","control",8,-4
"X8P7E","asynch","control",9,-5
"X8P7E","asynch","control",10,-6
"X8P7E","asynch","control",11,-7
"X8P7E","asynch","control",12,-8
"X8P7E","asynch","control",13,-9
"DGJQ3","asynch","control",1,0.5
"DGJQ3","asynch","control",2,1.5
"DGJQ3","asynch","control",3,2
"DGJQ3","asynch","control",4,2.5
"DGJQ3","asynch","control",5,3.5
"DGJQ3","asynch","control",6,4
"DGJQ3","asynch","control",7,3.5
"DGJQ3","asynch","control",8,4
"DGJQ3","asynch","control",9,3
"DGJQ3","asynch","control",10,2.5
"DGJQ3","asynch","control",11,2
"DGJQ3","asynch","control",12,3
"DGJQ3","asynch","control",13,2.5
"N34B6","asynch","control",1,1
"N34B6","asynch","control",2,2
"N34B6","asynch","control",3,3
"N34B6","asynch","control",4,4
"N34B6","asynch","control",5,5
"N34B6","asynch","control",6,6
"N34B6","asynch","control",7,6.5
"N34B6","asynch","control",8,7.5
"N34B6","asynch","control",9,8.5
"N34B6","asynch","control",10,9.5
"N34B6","asynch","control",11,10.5
"N34B6","asynch","control",12,11.5
"N34B6","asynch","control",13,12.5
"02DBM","asynch","impasse",1,1
"02DBM","asynch","impasse",2,2
"02DBM","asynch","impasse",3,3
"02DBM","asynch","impasse",4,4
"02DBM","asynch","impasse",5,5
"02DBM","asynch","impasse",6,6
"02DBM","asynch","impasse",7,7
"02DBM","asynch","impasse",8,8
"02DBM","asynch","impasse",9,9
"02DBM","asynch","impasse",10,10
"02DBM","asynch","impasse",11,11
"02DBM","asynch","impasse",12,12
"02DBM","asynch","impasse",13,13
"7DJGJ","asynch","impasse",1,-1
"7DJGJ","asynch","impasse",2,-0.5
"7DJGJ","asynch","impasse",3,0
"7DJGJ","asynch","impasse",4,-0.5
"7DJGJ","asynch","impasse",5,0
"7DJGJ","asynch","impasse",6,-1
"7DJGJ","asynch","impasse",7,-1.5
"7DJGJ","asynch","impasse",8,-1
"7DJGJ","asynch","impasse",9,-2
"7DJGJ","asynch","impasse",10,-2
"7DJGJ","asynch","impasse",11,-2.5
"7DJGJ","asynch","impasse",12,-3
"7DJGJ","asynch","impasse",13,-3.5
"YJN2B","asynch","impasse",1,0
"YJN2B","asynch","impasse",2,0
"YJN2B","asynch","impasse",3,0
"YJN2B","asynch","impasse",4,0
"YJN2B","asynch","impasse",5,0
"YJN2B","asynch","impasse",6,-1
"YJN2B","asynch","impasse",7,-2
"YJN2B","asynch","impasse",8,-3
"YJN2B","asynch","impasse",9,-4
"YJN2B","asynch","impasse",10,-5
"YJN2B","asynch","impasse",11,-6
"YJN2B","asynch","impasse",12,-7
"YJN2B","asynch","impasse",13,-8
"VRHYF","asynch","control",1,-1
"VRHYF","asynch","control",2,-2
"VRHYF","asynch","control",3,-3
"VRHYF","asynch","control",4,-4
"VRHYF","asynch","control",5,-5
"VRHYF","asynch","control",6,-6
"VRHYF","asynch","control",7,-7
"VRHYF","asynch","control",8,-8
"VRHYF","asynch","control",9,-9
"VRHYF","asynch","control",10,-10
"VRHYF","asynch","control",11,-11
"VRHYF","asynch","control",12,-12
"VRHYF","asynch","control",13,-13
"694WT","asynch","control",1,-1
"694WT","asynch","control",2,-0.5
"694WT","asynch","control",3,-1.5
"694WT","asynch","control",4,-2.5
"694WT","asynch","control",5,-3
"694WT","asynch","control",6,-4
"694WT","asynch","control",7,-5
"694WT","asynch","control",8,-6
"694WT","asynch","control",9,-7
"694WT","asynch","control",10,-8
"694WT","asynch","control",11,-8.5
"694WT","asynch","control",12,-9.5
"694WT","asynch","control",13,-10.5
"QADB9","asynch","control",1,-1
"QADB9","asynch","control",2,-2
"QADB9","asynch","control",3,-3
"QADB9","asynch","control",4,-3.5
"QADB9","asynch","control",5,-4
"QADB9","asynch","control",6,-5
"QADB9","asynch","control",7,-5.5
"QADB9","asynch","control",8,-6.5
"QADB9","asynch","control",9,-7.5
"QADB9","asynch","control",10,-8.5
"QADB9","asynch","control",11,-9.5
"QADB9","asynch","control",12,-10.5
"QADB9","asynch","control",13,-11.5
"PRA08","asynch","impasse",1,0
"PRA08","asynch","impasse",2,0
"PRA08","asynch","impasse",3,0
"PRA08","asynch","impasse",4,-1
"PRA08","asynch","impasse",5,-1
"PRA08","asynch","impasse",6,-2
"PRA08","asynch","impasse",7,-3
"PRA08","asynch","impasse",8,-3.5
"PRA08","asynch","impasse",9,-4.5
"PRA08","asynch","impasse",10,-5.5
"PRA08","asynch","impasse",11,-6.5
"PRA08","asynch","impasse",12,-7.5
"PRA08","asynch","impasse",13,-8.5
"KXRFL","asynch","control",1,-1
"KXRFL","asynch","control",2,-2
"KXRFL","asynch","control",3,-2.5
"KXRFL","asynch","control",4,-3
"KXRFL","asynch","control",5,-2
"KXRFL","asynch","control",6,-3
"KXRFL","asynch","control",7,-4
"KXRFL","asynch","control",8,-5
"KXRFL","asynch","control",9,-6
"KXRFL","asynch","control",10,-7
"KXRFL","asynch","control",11,-8
"KXRFL","asynch","control",12,-9
"KXRFL","asynch","control",13,-10
"LPY8N","asynch","control",1,-1
"LPY8N","asynch","control",2,-2
"LPY8N","asynch","control",3,-3
"LPY8N","asynch","control",4,-4
"LPY8N","asynch","control",5,-5
"LPY8N","asynch","control",6,-6
"LPY8N","asynch","control",7,-7
"LPY8N","asynch","control",8,-8
"LPY8N","asynch","control",9,-9
"LPY8N","asynch","control",10,-10
"LPY8N","asynch","control",11,-11
"LPY8N","asynch","control",12,-12
"LPY8N","asynch","control",13,-13
"5P3XF","asynch","impasse",1,1
"5P3XF","asynch","impasse",2,2
"5P3XF","asynch","impasse",3,3
"5P3XF","asynch","impasse",4,4
"5P3XF","asynch","impasse",5,5
"5P3XF","asynch","impasse",6,6
"5P3XF","asynch","impasse",7,5.5
"5P3XF","asynch","impasse",8,6.5
"5P3XF","asynch","impasse",9,7.5
"5P3XF","asynch","impasse",10,8.5
"5P3XF","asynch","impasse",11,8
"5P3XF","asynch","impasse",12,9
"5P3XF","asynch","impasse",13,10
"AU0MW","asynch","impasse",1,0
"AU0MW","asynch","impasse",2,0
"AU0MW","asynch","impasse",3,0
"AU0MW","asynch","impasse",4,0
"AU0MW","asynch","impasse",5,0
"AU0MW","asynch","impasse",6,-1
"AU0MW","asynch","impasse",7,-2
"AU0MW","asynch","impasse",8,-3
"AU0MW","asynch","impasse",9,-4
"AU0MW","asynch","impasse",10,-5
"AU0MW","asynch","impasse",11,-6
"AU0MW","asynch","impasse",12,-7
"AU0MW","asynch","impasse",13,-8
"HCGNQ","asynch","impasse",1,0
"HCGNQ","asynch","impasse",2,-1
"HCGNQ","asynch","impasse",3,-0.5
"HCGNQ","asynch","impasse",4,-1
"HCGNQ","asynch","impasse",5,-2
"HCGNQ","asynch","impasse",6,-3
"HCGNQ","asynch","impasse",7,-3.5
"HCGNQ","asynch","impasse",8,-4.5
"HCGNQ","asynch","impasse",9,-5.5
"HCGNQ","asynch","impasse",10,-5
"HCGNQ","asynch","impasse",11,-5.5
"HCGNQ","asynch","impasse",12,-6
"HCGNQ","asynch","impasse",13,-6.5
"STJP3","asynch","control",1,-1
"STJP3","asynch","control",2,-2
"STJP3","asynch","control",3,-3
"STJP3","asynch","control",4,-4
"STJP3","asynch","control",5,-5
"STJP3","asynch","control",6,-6
"STJP3","asynch","control",7,-7
"STJP3","asynch","control",8,-8
"STJP3","asynch","control",9,-9
"STJP3","asynch","control",10,-10
"STJP3","asynch","control",11,-11
"STJP3","asynch","control",12,-12
"STJP3","asynch","control",13,-13
"GY85V","asynch","control",1,-1
"GY85V","asynch","control",2,-2
"GY85V","asynch","control",3,-1.5
"GY85V","asynch","control",4,-2
"GY85V","asynch","control",5,-3
"GY85V","asynch","control",6,-4
"GY85V","asynch","control",7,-5
"GY85V","asynch","control",8,-6
"GY85V","asynch","control",9,-7
"GY85V","asynch","control",10,-8
"GY85V","asynch","control",11,-9
"GY85V","asynch","control",12,-10
"GY85V","asynch","control",13,-11
"3PADQ","asynch","control",1,-1
"3PADQ","asynch","control",2,-0.5
"3PADQ","asynch","control",3,-1.5
"3PADQ","asynch","control",4,-2.5
"3PADQ","asynch","control",5,-3
"3PADQ","asynch","control",6,-4
"3PADQ","asynch","control",7,-5
"3PADQ","asynch","control",8,-5.5
"3PADQ","asynch","control",9,-6.5
"3PADQ","asynch","control",10,-7.5
"3PADQ","asynch","control",11,-8
"3PADQ","asynch","control",12,-9
"3PADQ","asynch","control",13,-10
