"subject","mode","pretty_condition","question","score"
"EBSH0","asynch","control",6,1
"EBSH0","asynch","control",7,1
"EBSH0","asynch","control",8,1
"EBSH0","asynch","control",9,1
"EBSH0","asynch","control",10,1
"EBSH0","asynch","control",11,1
"EBSH0","asynch","control",12,1
"EBSH0","asynch","control",13,1
"DMJ14","asynch","impasse",1,0
"DMJ14","asynch","impasse",2,0
"DMJ14","asynch","impasse",3,0
"DMJ14","asynch","impasse",4,0
"DMJ14","asynch","impasse",5,1
"DMJ14","asynch","impasse",6,1
"DMJ14","asynch","impasse",7,1
"DMJ14","asynch","impasse",8,1
"DMJ14","asynch","impasse",9,1
"DMJ14","asynch","impasse",10,1
"DMJ14","asynch","impasse",11,1
"DMJ14","asynch","impasse",12,1
"DMJ14","asynch","impasse",13,1
"05EWA","asynch","impasse",1,1
"05EWA","asynch","impasse",2,2
"05EWA","asynch","impasse",3,2
"05EWA","asynch","impasse",4,2
"05EWA","asynch","impasse",5,2
"05EWA","asynch","impasse",6,2
"05EWA","asynch","impasse",7,2
"05EWA","asynch","impasse",8,2
"05EWA","asynch","impasse",9,3
"05EWA","asynch","impasse",10,3
"05EWA","asynch","impasse",11,3
"05EWA","asynch","impasse",12,3
"05EWA","asynch","impasse",13,3
"TAEHJ","asynch","impasse",1,0
"TAEHJ","asynch","impasse",2,0
"TAEHJ","asynch","impasse",3,0
"TAEHJ","asynch","impasse",4,0
"TAEHJ","asynch","impasse",5,1
"TAEHJ","asynch","impasse",6,1
"TAEHJ","asynch","impasse",7,1
"TAEHJ","asynch","impasse",8,1
"TAEHJ","asynch","impasse",9,1
"TAEHJ","asynch","impasse",10,1
"TAEHJ","asynch","impasse",11,1
"TAEHJ","asynch","impasse",12,1
"TAEHJ","asynch","impasse",13,1
"RDYS7","asynch","control",1,0
"RDYS7","asynch","control",2,0
"RDYS7","asynch","control",3,0
"RDYS7","asynch","control",4,0
"RDYS7","asynch","control",5,0
"RDYS7","asynch","control",6,1
"RDYS7","asynch","control",7,1
"RDYS7","asynch","control",8,1
"RDYS7","asynch","control",9,2
"RDYS7","asynch","control",10,3
"RDYS7","asynch","control",11,4
"RDYS7","asynch","control",12,4
"RDYS7","asynch","control",13,4
"19SNU","asynch","control",1,0
"19SNU","asynch","control",2,0
"19SNU","asynch","control",3,0
"19SNU","asynch","control",4,0
"19SNU","asynch","control",5,0
"19SNU","asynch","control",6,0
"19SNU","asynch","control",7,0
"19SNU","asynch","control",8,0
"19SNU","asynch","control",9,0
"19SNU","asynch","control",10,0
"19SNU","asynch","control",11,0
"19SNU","asynch","control",12,0
"19SNU","asynch","control",13,0
"ECJQV","asynch","impasse",1,0
"ECJQV","asynch","impasse",2,0
"ECJQV","asynch","impasse",3,1
"ECJQV","asynch","impasse",4,1
"ECJQV","asynch","impasse",5,1
"ECJQV","asynch","impasse",6,1
"ECJQV","asynch","impasse",7,1
"ECJQV","asynch","impasse",8,1
"ECJQV","asynch","impasse",9,1
"ECJQV","asynch","impasse",10,1
"ECJQV","asynch","impasse",11,1
"ECJQV","asynch","impasse",12,1
"ECJQV","asynch","impasse",13,1
"LAZ3T","asynch","control",1,1
"LAZ3T","asynch","control",2,2
"LAZ3T","asynch","control",3,3
"LAZ3T","asynch","control",4,4
"LAZ3T","asynch","control",5,5
"LAZ3T","asynch","control",6,6
"LAZ3T","asynch","control",7,7
"LAZ3T","asynch","control",8,8
"LAZ3T","asynch","control",9,9
"LAZ3T","asynch","control",10,10
"LAZ3T","asynch","control",11,11
"LAZ3T","asynch","control",12,12
"LAZ3T","asynch","control",13,13
"4URRL","asynch","impasse",1,0
"4URRL","asynch","impasse",2,0
"4URRL","asynch","impasse",3,0
"4URRL","asynch","impasse",4,0
"4URRL","asynch","impasse",5,0
"4URRL","asynch","impasse",6,0
"4URRL","asynch","impasse",7,0
"4URRL","asynch","impasse",8,0
"4URRL","asynch","impasse",9,0
"4URRL","asynch","impasse",10,0
"4URRL","asynch","impasse",11,0
"4URRL","asynch","impasse",12,0
"4URRL","asynch","impasse",13,0
"194UU","asynch","control",1,0
"194UU","asynch","control",2,0
"194UU","asynch","control",3,0
"194UU","asynch","control",4,0
"194UU","asynch","control",5,0
"194UU","asynch","control",6,0
"194UU","asynch","control",7,0
"194UU","asynch","control",8,0
"194UU","asynch","control",9,0
"194UU","asynch","control",10,0
"194UU","asynch","control",11,0
"194UU","asynch","control",12,0
"194UU","asynch","control",13,0
"2CZP7","asynch","control",1,0
"2CZP7","asynch","control",2,0
"2CZP7","asynch","control",3,0
"2CZP7","asynch","control",4,0
"2CZP7","asynch","control",5,0
"2CZP7","asynch","control",6,0
"2CZP7","asynch","control",7,0
"2CZP7","asynch","control",8,0
"2CZP7","asynch","control",9,0
"2CZP7","asynch","control",10,0
"2CZP7","asynch","control",11,0
"2CZP7","asynch","control",12,0
"2CZP7","asynch","control",13,0
"ARL8H","asynch","impasse",1,0
"ARL8H","asynch","impasse",2,0
"ARL8H","asynch","impasse",3,0
"ARL8H","asynch","impasse",4,0
"ARL8H","asynch","impasse",5,0
"ARL8H","asynch","impasse",6,0
"ARL8H","asynch","impasse",7,0
"ARL8H","asynch","impasse",8,0
"ARL8H","asynch","impasse",9,0
"ARL8H","asynch","impasse",10,0
"ARL8H","asynch","impasse",11,0
"ARL8H","asynch","impasse",12,0
"ARL8H","asynch","impasse",13,0
