"subject","condition","term","mode","gender","age","language","schoolyear","country","effort","difficulty","confidence","enjoyment","other","disability","totaltime_m","violations","browser","width","height","pretty_condition","pretty_mode","s_TRI","s_ORTH","s_TVERSKY","s_SATISFICE","s_REF","s_ABS","s_NABS","s_SCALED","DV_percent_NABS","rt_m","item_avg_rt","item_min_rt","item_max_rt","item_n_TRI","item_n_ORTH","item_n_TV","item_n_SAT","item_n_OTHER","item_n_POS","item_n_NEG","item_n_NEUTRAL","item_q1_NABS","item_q1_SCALED","item_q1_interpretation","item_q1_rt","item_q5_NABS","item_q5_SCALED","item_q5_interpretation","item_q5_rt","item_q7_NABS","item_q7_interpretation","item_q7_rt","item_q15_NABS","item_q15_interpretation","item_q15_rt","item_scaffold_NABS","item_scaffold_SCALED","item_scaffold_rt","item_test_NABS","item_test_SCALED","item_test_rt"
"P189K","121","winter22","asynch","Female",20,"Spanish","Second","Ecuador","I tried my best on each question","2","4","4","I think I messed up because I assumed the break lasted an hour and I might have gotten some things mixed up regarding the breaks, I think I at least got it right the second time, anyway, just letting you know :) (ps: i love happy faces in this font :) hihihih )","",16.4680333333333,"1","chrome","1440","821","impasse","online-replication",12.9230769230769,-0.213585434173669,8.00641025641026,0.620879120879121,0,12,12,12.5,0.923076923076923,9.42398333333333,43.4953076923077,8.675,167.096,12,0,1,0,0,1,0,0,1,1,"Triangular",25.377,0,0.5,"Tversky",159.153,1,"Triangular",32.658,1,"Triangular",167.096,4,4.5,3.78121666666667,8,8,5.64276666666667
"PVRS1","121","winter22","asynch","Female",22,"English","Fourth","United States","I tried my best on each question","5","3","5","I feel like I just realized a different way to read the darn graph- and I did everything wrong! Hopefully other people feel that too lol, very interesting experience!","no",17.1345833333333,"1","chrome","1366","768","impasse","online-replication",-0.0355634561516914,7.5,-0.776287438052144,3.93381618381618,0,0,0,-13,0,10.234,47.2338461538462,9.396,122.047,0,8,0,5,0,0,1,0,0,-1,"Satisfice",33.291,0,-1,"Satisfice",88.595,0,"Orthogonal",26.3,0,"Orthogonal",122.047,0,-5,4.83601666666667,0,-8,5.39798333333333
"QWPKO","121","winter22","asynch","Other-Not Listed",19,"English","Third","US","I tried my best on each question","4","2","5","Best study I've done, would do these on my own time.","No",5.79518333333333,"1","chrome","1920","937","impasse","online-replication",10.375,0.419747899159664,6.42857142857143,-0.302197802197802,0,10,11,10,0.846153846153846,2.89681666666667,13.3699230769231,4.624,43.838,11,1,0,0,1,0,0,1,1,1,"Triangular",31.594,1,1,"Triangular",10.362,0,"Orthogonal",15.821,1,"Triangular",8.747,4,4,1.15716666666667,7,6,1.73965
"RDYS7","111","winter22","asynch","Female",19,"Spanish","First","United States","I tried my best on most questions","2","1","4","I think you guys did well, I just misunderstood the graph and realized it on the last question.","",20.51585,"1","chrome","1440","789","control","online-replication",4.19358239799416,4.13795787545788,4.67150129282482,0,0,4,4,1,0.307692307692308,8.76893333333333,40.472,10.353,136.363,4,5,4,0,0,4,0,0,0,-1,"Orthogonal",23.117,0,0.5,"Tversky",21.532,1,"Triangular",22.48,0,"Orthogonal",87.987,0,-0.5,1.73346666666667,4,1.5,7.03546666666667
"RVTK3","111","winter22","asynch","Male",21,"English","Fourth","USA","I tried my best on each question","3","4","5","The letters are a little small on the graph.","",7.12755,"1","chrome","1920","937","control","online-replication",13,-0.540508511096746,8.08974358974359,0,0,13,13,13,1,3.3851,15.6235384615385,5.898,29.074,13,0,0,0,0,0,0,0,1,1,"Triangular",20.582,1,1,"Triangular",14.911,1,"Triangular",25.355,1,"Triangular",14.077,5,5,1.18625,8,8,2.19885
"S4T2X","121","winter22","asynch","Female",22,"English","Fourth","usa","I tried my best on each question","2","4","3","n/a! really liked it","",11.5459333333333,"1","chrome","1440","680","impasse","online-replication",0.588062917474682,5.87083333333333,0.332915858651153,1.34615384615385,0,1,1,-7.5,0.0769230769230769,6.92551666666667,31.9639230769231,6.276,105.596,1,6,1,2,3,1,2,1,0,-1,"Satisfice",61.135,1,1,"Triangular",14.12,0,"Orthogonal",21.451,0,"Orthogonal",16.108,1,-1.5,2.77843333333333,0,-6,4.14708333333333
"SKPWA","111","winter22","asynch","Female",20,"Korean","Second","United States of America","I tried my best on each question","4","2","4","","No",9.74928333333333,"1","chrome","1440","821","control","online-replication",-0.514750935339171,13,-0.146250808015514,0,0,0,0,-13,0,6.40191666666667,29.5473076923077,5.776,74.351,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",25.048,0,-1,"Orthogonal",74.351,0,"Orthogonal",10.968,0,"Orthogonal",32.732,0,-5,3.23166666666667,0,-8,3.17025
"T8OB0","111","winter22","asynch","Male",18,"English","First","United States","I tried my best on each question","2","5","4","I initially read the graph differently than I did in the end and did not understand the triangle structure at first.","",11.8846333333333,"2","chrome","2048","1042","control","online-replication",13,-0.540508511096746,8.08974358974359,0,0,13,13,13,1,5.85373333333333,27.0172307692308,7.963,94.325,13,0,0,0,0,0,0,0,1,1,"Triangular",82.138,1,1,"Triangular",13.688,1,"Triangular",28.162,1,"Triangular",12.457,5,5,2.5984,8,8,3.25533333333333
"TAEHJ","121","winter22","asynch","Other-Not Listed",22,"English","Fourth","United States","I tried my best on each question","3","3","4","","",17.1030333333333,"1","chrome","1440","701","impasse","online-replication",0.659491488903254,8,-0.658155569920276,-0.230769230769231,0,1,1,-8,0.0769230769230769,11.4479333333333,52.8366153846154,9.039,175.085,1,8,0,0,4,0,2,2,0,0,"blank",108.269,1,1,"Triangular",19.931,0,"Orthogonal",29.667,0,"Orthogonal",109.338,1,0,3.90906666666667,0,-8,7.53886666666667
"TCS5Z","121","winter22","asynch","Female",19,"English","Second","United States","I tried my best on most questions","5","3","5","","",6.15418333333333,"1","chrome","1280","681","impasse","online-replication",0.0825684119801767,5.22797619047619,1.4812675070028,-0.230769230769231,0,1,1,-4.5,0.0769230769230769,3.87893333333333,17.9027692307692,3.43,36.338,1,5,2,0,5,2,3,2,0,0,"blank",19.29,0,-0.5,"?",14.261,0,"Orthogonal",14.552,0,"Orthogonal",28.874,0,-0.5,1.45101666666667,1,-4,2.42791666666667
"UJFX9","121","winter22","asynch","Female",21,"English","Fourth","United States","I tried my best on each question","2","2","3","","no",9.82103333333333,"1","chrome","1440","789","impasse","online-replication",-0.196323529411765,4.79464285714286,-0.367647058823529,0,0,0,0,-6.5,0,6.7464,31.1372307692308,6.749,90.569,0,5,0,0,8,0,3,5,0,0,"blank",32.262,0,0,"blank",90.569,0,"Orthogonal",29.968,0,"?",27.285,0,0,3.38998333333333,0,-6.5,3.35641666666667
"UN7PD","111","winter22","asynch","Male",19,"English","Second","United States","I tried my best on most questions","3","4","4","I believe I had been reading the graph wrong within the first initial questions, but one of the questions changed how I read the graph.","NA",11.8386,"1","chrome","1440","796","control","online-replication",9.75641025641026,1.52615815556992,5.77472527472527,0,0,10,10,8.5,0.769230769230769,4.44995,20.5382307692308,7.636,70.777,10,2,1,0,0,1,0,0,0,-1,"Orthogonal",18.938,1,1,"Triangular",19.559,1,"Triangular",23.287,1,"Triangular",10.473,2,0.5,2.2909,8,8,2.15905
"V9JKJ","111","winter22","asynch","Male",21,"Cantonese","Fourth","USA","I tried my best on each question","2","4","4","it made me realize using colored bars on calendars to schedule things with people is better than this","no",13.0894166666667,"1","chrome","1920","979","control","online-replication",-0.514750935339171,13,-0.146250808015514,0,0,0,0,-13,0,8.05388333333333,37.1717692307692,7.965,190.377,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",12.97,0,-1,"Orthogonal",190.377,0,"Orthogonal",26.014,0,"Orthogonal",32.173,0,-5,4.3337,0,-8,3.72018333333333
"WBJ2T","121","winter22","asynch","Male",21,"English","Fourth","United States of America","I tried my best on each question","2","4","4","","No",7.32353333333333,"1.5","chrome","1440","821","impasse","online-replication",5.01639194139194,-0.0833333333333333,2.89555860805861,0.191391941391941,0,5,5,3,0.384615384615385,4.77296666666667,22.0290769230769,5.266,67.533,5,1,1,0,6,1,3,3,1,1,"Triangular",5.266,1,1,"Triangular",63.041,1,"Triangular",38.871,0,"?",18.396,2,2,1.9644,3,1,2.80856666666667
"WOJNW","121","winter22","asynch","Male",21,"Spanish","Fourth","United States","I tried my best on each question","2","4","4","I think I got most of them right, there was definitely a learning curve at the start until I figured out how the graphs work. Overall I like the lay out and how most information is presented. ","N/A",11.9848,"1","chrome","1440","789","impasse","online-replication",11.7952380952381,-0.780252100840336,7.50641025641026,0.626373626373626,0,11,11,11,0.846153846153846,6.49486666666667,29.9763076923077,6.814,77.764,11,0,1,0,1,1,1,0,0,0.5,"Tversky",32.614,1,1,"Triangular",19.822,1,"Triangular",41.897,1,"Triangular",77.764,4,4.5,1.71335,7,6.5,4.78151666666667
"WZFMC","111","winter22","asynch","Female",20,"English","Second","US","I tried my best on each question","5","1","3","I was very confused, perhaps if you all used a different spread sheet, I think its hard to see if they times are lined up.","nope",9.45061666666667,"1.5","chrome","1382","692","control","online-replication",0.260576923076923,2.95521978021978,3.08663003663004,0,0,1,1,-2.5,0.0769230769230769,5.77975,26.6757692307692,7.111,56.63,1,5,4,0,3,4,1,2,0,-1,"Orthogonal",13.045,1,1,"Triangular",17.116,0,"Orthogonal",38.442,0,"Tversky",49.39,1,-0.5,1.8264,0,-2,3.95335
"X7HS7","121","winter22","asynch","Female",21,"English","Third","United States","I tried my best on each question","4","3","2","","no",16.0360666666667,"1","chrome","1438","752","impasse","online-replication",8.07248168498169,-0.289775910364146,3.79555860805861,0.269230769230769,0,7,7,6,0.538461538461538,11.9803,55.2936923076923,9,111.539,7,0,2,1,3,2,2,1,0,0,"blank",108.212,1,1,"Triangular",15.332,0,"Tversky",92.158,1,"Triangular",9,1,-1,4.18891666666667,6,7,7.79138333333333
"YV1XZ","111","winter22","asynch","Female",18,"English","First","Hong Kong","I tried my best on most questions","4","2","4","","",9.0071,"1","chrome","1303","725","control","online-replication",-0.0431600262482615,8.57780650721827,-0.404794225382461,0,0,0,0,-10.5,0,5.16366666666667,23.8323076923077,7.466,51.009,0,8,0,0,5,0,5,0,0,-1,"Orthogonal",12.209,0,-0.5,"?",51.009,0,"Orthogonal",18.116,0,"?",19.41,0,-4.5,2.03928333333333,0,-6,3.12438333333333
"ZDA7B","121","winter22","asynch","Male",20,"Spanish","Third","USA","I tried my best on each question","4","2","2","I was kind of confused for most of it because some questions didn't line up with what I interpreted of the graph. ","none",12.6443833333333,"2","chrome","1536","754","impasse","online-replication",0.705324822236587,3.67867647058824,2.0437675070028,0.346153846153846,0,1,1,-4.5,0.0769230769230769,7.57418333333333,34.9577692307692,4.812,65.784,1,4,2,1,5,2,3,2,0,0,"blank",57.08,0,-0.5,"?",28.997,0,"Tversky",54.473,0,"Orthogonal",60.282,0,-1,3.69128333333333,1,-3.5,3.8829
"ZMRMB","121","winter22","asynch","Male",21,"Korean","Fourth","South Korea","I tried my best on most questions","4","2","3","","",12.3185166666667,"1","chrome","1128","702","impasse","online-replication",1.32090605472958,4.54415266106443,0.0865923292393881,1.76923076923077,0,1,1,-6.5,0.0769230769230769,8.12985,37.5223846153846,7.436,89.623,1,5,2,2,3,2,3,0,0,-1,"Satisfice",49.501,1,1,"Triangular",19.523,0,"Orthogonal",22.352,0,"Orthogonal",61.519,1,-1,3.25763333333333,0,-5.5,4.87221666666667
